am_sid,sciname,reviewed,iucn_sid,popn_trend,popn_category,category_score,spp_group,id_no,spatial_source,name_verified,area_total,area_am,area_iucn,area_overlap,sm_perc,sm_range,area_ratio,lg_area_pct,spp_group_text,occurcells,n_spp,quad
URM-Cn-4788,Acropora monticulosa,NA,133315,Decreasing,NT,0.2,CORALS_Part1,133315,iucn,TRUE,25944744.9,11087822.2,23676537.5,8819614.78841772,79.543,AM,46.83,6.391,Corals,45,396,q2
URM-Cn-4760,Acropora horrida,NA,133319,Decreasing,VU,0.4,CORALS_Part1,133319,iucn,TRUE,28699686.6,12662130.7,26578258.1,10540702.2429467,83.246,AM,47.641,7.174,Corals,61,396,q2
URM-Cn-4830,Acropora solitaryensis,NA,133320,Decreasing,VU,0.4,CORALS_Part1,133320,iucn,TRUE,18984355.8,9270942.8,17413211.5,7699798.41543202,83.053,AM,53.241,4.7,Corals,25,396,q2
URM-Cn-4752,Acropora gemmifera,NA,133324,Decreasing,LC,0,CORALS_Part1,133324,iucn,TRUE,26024433.4,12399598.9,23368163.9,9743329.46554606,78.578,AM,53.062,6.308,Corals,138,396,q2
URM-Cn-5510,Cyphastrea chalcidicum,NA,133325,Decreasing,LC,0,CORALS_Part3,133325,iucn,TRUE,27157769.8,8394775.6,26397610.4,7634616.12119464,90.945,AM,31.801,7.126,Corals,39,396,q2
URM-Cn-4779,Acropora lovelli,NA,133327,Decreasing,VU,0.4,CORALS_Part3,133327,iucn,TRUE,13795633.7,5218773.9,11651008.1,3074148.28408039,58.906,AM,44.792,3.145,Corals,12,396,q4
URM-Cn-6079,Porites stephensoni,NA,133329,Unknown,NT,0.2,CORALS_Part1,133329,iucn,TRUE,23734839,10967233.1,19267728,6500122.09987758,59.269,AM,56.92,5.201,Corals,16,396,q3
URM-Cn-5605,Oulophyllia bennettae,NA,133333,Decreasing,NT,0.2,CORALS_Part3,133333,iucn,TRUE,20430899.6,6087730.6,19838031.4,5494862.42211903,90.261,AM,30.687,5.355,Corals,16,396,q2
URM-Cn-4719,Acropora branchi,NA,133334,Decreasing,DD,NA,CORALS_Part3,133334,iucn,TRUE,1251349.2,680918.8,869299.2,298868.829116349,43.892,AM,78.33,0.235,Corals,4,396,q3
URM-Cn-5826,Merulina ampliata,NA,133337,Unknown,LC,0,CORALS_Part1,133337,iucn,TRUE,27993688.5,12947529.8,25770604.2,10724445.4541133,82.83,AM,50.241,6.956,Corals,114,396,q2
URM-Cn-5897,Symphyllia wilsoni,1,133340,Unknown,LC,0,CORALS_Part1,133340,iucn,TRUE,1311489.2,627907,1284564.2,600981.987948859,95.712,AM,48.881,0.347,Corals,13,396,q2
URM-Cn-5569,Favites russelli,NA,133343,Decreasing,NT,0.2,CORALS_Part3,133343,iucn,TRUE,26018758.9,4556658.7,25682470.6,4220370.40437058,92.62,AM,17.742,6.933,Corals,34,396,q2
URM-Cn-5790,Podabacia sinai,NA,133344,Unknown,DD,NA,CORALS_Part1,133344,iucn,TRUE,633776.4,286202.2,625245,277670.821515498,97.019,AM,45.774,0.169,Corals,4,396,q2
URM-Cn-4941,Montipora tuberculosa,NA,133345,Decreasing,LC,0,CORALS_Part3,133345,iucn,TRUE,30969774.7,14858719.5,28813953.5,12702898.191752,85.491,AM,51.568,7.778,Corals,100,396,q2
SLB-93322,Acropora variolosa,NA,133348,Decreasing,LC,0,CORALS_Part3,133348,iucn,TRUE,2081315,1159122.3,1533088.1,610895.381879499,52.703,AM,75.607,0.414,Corals,7,396,q3
URM-Cn-6044,Porites compressa,NA,133349,Unknown,LC,0,CORALS_Part1,133349,iucn,TRUE,8517794.1,8089581.7,587095.8,158883.330921297,27.063,IUCN,7.257,2.184,Corals,11,396,q4
URM-Cn-4967,Leptoseris mycetoseroides,NA,133351,Unknown,LC,0,CORALS_Part1,133351,iucn,TRUE,30692931.6,14622025.6,28102327,12031420.9985469,82.283,AM,52.031,7.586,Corals,98,396,q2
URM-Cn-4754,Acropora gomezi,NA,133352,Decreasing,DD,NA,CORALS_Part1,133352,iucn,TRUE,6971443.4,2516341.2,6705696.8,2250594.60078367,89.439,AM,37.525,1.81,Corals,5,396,q2
URM-Cn-4783,Acropora microclados,NA,133359,Decreasing,VU,0.4,CORALS_Part1,133359,iucn,TRUE,21782741.1,10857516.2,18492281.1,7567056.21209845,69.694,AM,58.714,4.992,Corals,35,396,q1
URM-Cn-4979,Pavona bipartita,NA,133360,Unknown,VU,0.4,CORALS_Part1,133360,iucn,TRUE,21248592.3,7434044.1,19144483.3,5329935.07824688,71.696,AM,38.831,5.168,Corals,13,396,q2
URM-Cn-5574,Goniastrea edwardsi,NA,133365,Decreasing,LC,0,CORALS_Part1,133365,iucn,TRUE,25890239,6422700.8,25325807.9,5858269.69100473,91.212,AM,25.36,6.836,Corals,40,396,q2
URM-Cn-5851,Acanthastrea lordhowensis,NA,133366,Unknown,NT,0.2,CORALS_Part1,133366,iucn,TRUE,20356678.9,12148609.1,16676261.8,8468192.07729706,69.705,AM,72.85,4.501,Corals,21,396,q1
SLB-158808,Porites profundus,NA,133370,Unknown,LC,0,CORALS_Part1,133370,iucn,TRUE,8248116.3,3978884.3,5682131.6,1412899.57439237,35.51,AM,70.025,1.534,Corals,9,396,q3
URM-Cn-5757,Fungia distorta,NA,133371,Stable,LC,0,CORALS_Part3,133371,iucn,TRUE,26441574,8056901.6,25527186.4,7142513.94984771,88.651,AM,31.562,6.891,Corals,21,396,q2
URM-Cn-5791,Polyphyllia novaehiberniae,NA,133372,Unknown,NT,0.2,CORALS_Part3,133372,iucn,TRUE,8748064.8,2894418.3,7356238.7,1502592.32185998,51.913,AM,39.346,1.986,Corals,12,396,q4
URM-Cn-4888,Montipora corbettensis,NA,133375,Decreasing,VU,0.4,CORALS_Part3,133375,iucn,TRUE,15651546.4,7687268.8,13685605.3,5721327.61046687,74.426,AM,56.17,3.694,Corals,17,396,q1
URM-Cn-5850,Acanthastrea ishigakiensis,NA,133376,Unknown,VU,0.4,CORALS_Part1,133376,iucn,TRUE,23751386,12631440.5,18620325.7,7500380.2376347,59.379,AM,67.837,5.026,Corals,33,396,q3
URM-Cn-5518,Diploria clivosa,NA,133377,Stable,LC,0,CORALS_Part1,133377,iucn,TRUE,3579080.3,1871865.2,3320514.4,1613299.3645226,86.187,AM,56.373,0.896,Corals,7,396,q1
SLB-93515,Acropora convexa,NA,133379,Unknown,DD,NA,CORALS_Part3,133379,iucn,TRUE,6757164.1,3383985.6,6140179.4,2767000.97311181,81.768,AM,55.112,1.657,Corals,7,396,q1
URM-Cn-4726,Acropora cervicornis,NA,133381,Stable,CR,0.8,CORALS_Part1,133381,iucn,TRUE,3415343.5,1472727.8,3342229.6,1399613.82375453,95.035,AM,44.064,0.902,Corals,31,396,q2
SLB-62731,Acanthastrea rotundoflora,NA,133386,Unknown,NT,0.2,CORALS_Part3,133386,iucn,TRUE,19644411.9,11423294.1,15303909.1,7082791.3073518,62.003,AM,74.643,4.131,Corals,30,396,q3
SLB-93466,Acropora globiceps,NA,133387,Decreasing,VU,0.4,CORALS_Part3,133387,iucn,TRUE,18017263.2,7178272.2,15764822.4,4925831.40904775,68.621,AM,45.533,4.255,Corals,28,396,q2
URM-Cn-5543,Favia laxa,NA,133392,Decreasing,NT,0.2,CORALS_Part1,133392,iucn,TRUE,21641310.6,11285903.2,19181489.8,8826082.35661878,78.204,AM,58.837,5.178,Corals,65,396,q1
URM-Cn-4842,Acropora teres,NA,133393,Decreasing,DD,NA,CORALS_Part3,133393,iucn,TRUE,15516714.9,8658104.6,11530765.5,4672155.13763913,53.963,AM,75.087,3.113,Corals,24,396,q3
URM-Cn-6073,Porites porites,NA,133395,Stable,LC,0,CORALS_Part1,133395,iucn,TRUE,5905407.2,2959806.1,4807270.9,1861669.77188385,62.898,AM,61.569,1.298,Corals,25,396,q3
URM-Cn-4737,Acropora desalwii,NA,133396,Decreasing,VU,0.4,CORALS_Part3,133396,iucn,TRUE,8655251.1,2970144,8403044.1,2717936.98532897,91.509,AM,35.346,2.268,Corals,6,396,q2
URM-Cn-4994,Pavona varians,NA,133398,Unknown,LC,0,CORALS_Part1,133398,iucn,TRUE,32270198.9,16262006.6,29698165,13689972.6735033,84.184,AM,54.758,8.016,Corals,198,396,q1
URM-Cn-5815,Eusmilia fastigiata,NA,133400,Stable,LC,0,CORALS_Part1,133400,iucn,TRUE,3760556.5,2095556.8,3354896.9,1689897.18729232,80.642,AM,62.463,0.906,Corals,82,396,q1
URM-Cn-4759,Acropora hoeksemai,NA,133401,Decreasing,VU,0.4,CORALS_Part3,133401,iucn,TRUE,7630114.5,3506476.6,6916504.3,2792866.44399513,79.649,AM,50.697,1.867,Corals,7,396,q2
URM-Cn-4833,Acropora squarrosa,NA,133402,Decreasing,LC,0,CORALS_Part1,133402,iucn,TRUE,4573301.7,2171481.5,3962126.7,1560306.47434411,71.854,AM,54.806,1.07,Corals,14,396,q1
URM-Cn-5476,Turbinaria stellulata,NA,133403,Unknown,VU,0.4,CORALS_Part3,133403,iucn,TRUE,24481224.1,6236825.8,23944947.8,5700549.5777105,91.401,AM,26.047,6.464,Corals,35,396,q2
SLB-62382,Caulastrea tumida,NA,133405,Decreasing,NT,0.2,CORALS_Part1,133405,iucn,TRUE,18545643.8,8732604.4,17231675.5,7418636.09149496,84.953,AM,50.678,4.651,Corals,15,396,q2
URM-Cn-6137,Psammocora haimeana,NA,133406,Unknown,LC,0,CORALS_Part1,133406,iucn,TRUE,29247860.8,12366131.2,27561073.4,10679343.7473142,86.36,AM,44.868,7.44,Corals,51,396,q2
URM-Cn-6130,Coscinaraea wellsi,NA,133408,Unknown,LC,0,CORALS_Part1,133408,iucn,TRUE,22459127.2,8052665.6,20651429.6,6244967.98288968,77.552,AM,38.993,5.574,Corals,20,396,q2
URM-Cn-4948,Montipora verruculosus,NA,133409,Decreasing,VU,0.4,CORALS_Part3,133409,iucn,TRUE,9135470.1,3728935.2,8551432.9,3144898.08963571,84.338,AM,43.606,2.308,Corals,10,396,q2
URM-Cn-4978,Pachyseris speciosa,NA,133410,Unknown,LC,0,CORALS_Part1,133410,iucn,TRUE,28811405.9,13297048.4,26642544.7,11128187.2398923,83.689,AM,49.909,7.192,Corals,110,396,q2
URM-Cn-5816,Gyrosmilia interrupta,NA,133412,Decreasing,LC,0,CORALS_Part3,133412,iucn,TRUE,4377643.2,2503111.2,3153070.2,1278538.1798011,51.078,AM,79.386,0.851,Corals,24,396,q3
URM-Cn-5578,Goniastrea pectinata,NA,133414,Decreasing,LC,0,CORALS_Part3,133414,iucn,TRUE,27655062.1,6185208.2,27167556.2,5697702.20827717,92.118,AM,22.767,7.333,Corals,54,396,q2
URM-Cn-4859,Anacropora puertogalerae,NA,133415,Decreasing,VU,0.4,CORALS_Part1,133415,iucn,TRUE,17550249.3,8155007.9,15287872.9,5892631.56501522,72.258,AM,53.343,4.127,Corals,28,396,q2
URM-Cn-4886,Montipora circumvallata,NA,133416,Decreasing,LC,0,CORALS_Part1,133416,iucn,TRUE,1676938.7,815971,1488997.1,628029.362458013,76.967,AM,54.8,0.402,Corals,7,396,q1
SLB-62381,Caulastrea furcata,NA,133417,Decreasing,LC,0,CORALS_Part3,133417,iucn,TRUE,23231201.2,11768652.8,19324852.1,7862303.69445354,66.807,AM,60.899,5.216,Corals,62,396,q1
URM-Cn-5871,Lobophyllia hemprichii,NA,133419,Unknown,LC,0,CORALS_Part3,133419,iucn,TRUE,28829104.5,12935541.9,26665477.8,10771915.2267662,83.274,AM,48.51,7.198,Corals,129,396,q2
URM-Cn-4906,Montipora grisea,NA,133420,Decreasing,LC,0,CORALS_Part3,133420,iucn,TRUE,24509363.9,11498560.9,21469907.4,8459104.49343886,73.567,AM,53.557,5.795,Corals,50,396,q2
URM-Cn-4884,Montipora capricornis,NA,133422,Decreasing,VU,0.4,CORALS_Part3,133422,iucn,TRUE,20978410.3,11910168.1,15959945.2,6891703.0873619,57.864,AM,74.625,4.308,Corals,29,396,q3
SLB-117481,Fungia klunzingeri,NA,133423,Unknown,LC,0,CORALS_Part1,133423,iucn,TRUE,28495511.2,12905467.3,24915147.6,9325103.69532639,72.257,AM,51.798,6.725,Corals,4,396,q2
SLB-117480,Fungia danai,NA,133423,Unknown,LC,0,CORALS_Part1,133423,iucn,TRUE,28495511.2,12905467.3,24915147.6,9325103.69532639,72.257,AM,51.798,6.725,Corals,31,396,q2
URM-Cn-5764,Fungia horrida,NA,133423,Unknown,LC,0,CORALS_Part1,133423,iucn,TRUE,28495511.2,12905467.3,24915147.6,9325103.69532639,72.257,AM,51.798,6.725,Corals,33,396,q2
URM-Cn-6122,Coscinaraea columna,NA,133428,Unknown,LC,0,CORALS_Part3,133428,iucn,TRUE,30020428.5,14492324,27608274.8,12080170.3069952,83.356,AM,52.493,7.452,Corals,102,396,q2
URM-Cn-5526,Echinopora horrida,NA,133429,Decreasing,NT,0.2,CORALS_Part3,133429,iucn,TRUE,17537246.8,5908504.9,16525016.5,4896274.57393245,82.868,AM,35.755,4.461,Corals,41,396,q2
URM-Cn-4832,Acropora spicifera,NA,133432,Decreasing,VU,0.4,CORALS_Part1,133432,iucn,TRUE,18874771.1,9737908.2,15886456.3,6749593.46724146,69.313,AM,61.297,4.288,Corals,72,396,q1
URM-Cn-4889,Montipora crassituberculata,NA,133433,Decreasing,VU,0.4,CORALS_Part1,133433,iucn,TRUE,19496301.4,9346950.2,17786489,7637137.76717092,81.707,AM,52.551,4.801,Corals,30,396,q2
URM-Cn-5765,Fungia moluccensis,NA,133437,Unknown,LC,0,CORALS_Part1,133437,iucn,TRUE,20839315,6737668.6,18954801.1,4853154.69845652,72.03,AM,35.546,5.117,Corals,20,396,q2
SLB-61834,Agaricia tenuifolia,NA,133439,Unknown,NT,0.2,CORALS_Part3,133439,iucn,TRUE,2738582.7,2285969.3,1770639.9,1318026.49312034,74.438,IUCN,77.457,0.617,Corals,53,396,q1
URM-Cn-5614,Platygyra pini,NA,133440,Decreasing,LC,0,CORALS_Part1,133440,iucn,TRUE,25496313.1,6250828.4,25200263.3,5954778.61004422,95.264,AM,24.805,6.802,Corals,39,396,q2
URM-Cn-5948,Oxypora lacera,NA,133442,Unknown,LC,0,CORALS_Part3,133442,iucn,TRUE,25709483.3,6595164.5,24872735.5,5758416.71624743,87.313,AM,26.516,6.714,Corals,52,396,q2
URM-Cn-4879,Montipora australiensis,NA,133443,Decreasing,VU,0.4,CORALS_Part1,133443,iucn,TRUE,21695474.6,11768082.1,17126319,7198926.45400206,61.173,AM,68.713,4.623,Corals,40,396,q3
URM-Cn-5920,Oculina valenciennesi,NA,133444,Unknown,DD,NA,CORALS_Part1,133444,iucn,TRUE,2086284,1493880.9,820894.5,228491.381968306,27.834,IUCN,54.95,0.403,Corals,13,396,q3
SLB-117477,Echinophyllia taylorae,NA,133447,Unknown,NT,0.2,CORALS_Part1,133447,iucn,TRUE,8402382.8,2780526.3,7995741.4,2373884.84771072,85.375,AM,34.775,2.158,Corals,5,396,q2
URM-Cn-4943,Montipora turtlensis,NA,133450,Decreasing,VU,0.4,CORALS_Part3,133450,iucn,TRUE,14697686.6,8316206.5,12600718,6219237.95426012,74.785,AM,65.998,3.401,Corals,19,396,q1
URM-Cn-4891,Montipora danae,NA,133451,Decreasing,LC,0,CORALS_Part3,133451,iucn,TRUE,28343821.4,13746971.7,25659496.1,11062646.4281628,80.473,AM,53.575,6.926,Corals,64,396,q2
URM-Cn-5877,Mussa angulosa,NA,133457,Stable,LC,0,CORALS_Part1,133457,iucn,TRUE,3496041.2,1639219.6,3292465.9,1435644.3261799,87.581,AM,49.787,0.889,Corals,27,396,q2
URM-Cn-5823,Hydnophora microconos,NA,133458,Unknown,NT,0.2,CORALS_Part1,133458,iucn,TRUE,28545237.9,10115708.3,27303996.6,8874467.03320655,87.73,AM,37.048,7.37,Corals,80,396,q2
SLB-93100,Montipora cocosensis,NA,133460,Decreasing,VU,0.4,CORALS_Part3,133460,iucn,TRUE,14353978.1,10243661.7,8192260.2,4081943.83430484,49.827,IUCN,79.974,2.765,Corals,19,396,q3
URM-Cn-5612,Platygyra daedalea,NA,133468,Decreasing,LC,0,CORALS_Part3,133468,iucn,TRUE,30110612.4,13096659.1,28674514.3,11660561.0939988,89.035,AM,45.674,7.74,Corals,34,396,q2
SLB-158790,Micromussa amakusensis,NA,133470,Unknown,NT,0.2,CORALS_Part1,133470,iucn,TRUE,20258350.1,10851304.7,16058692.1,6651646.73292972,61.298,AM,67.573,4.335,Corals,15,396,q3
URM-Cn-5891,Symphyllia agaricia,NA,133474,Unknown,LC,0,CORALS_Part3,133474,iucn,TRUE,25556385.9,13214286,23330502.4,10988402.4674079,83.155,AM,56.64,6.298,Corals,83,396,q1
SLB-61883,Madracis asperula,NA,133476,Unknown,DD,NA,CORALS_Part1,133476,iucn,TRUE,4003057.4,2687153.2,1632136.8,316232.60208038,19.375,IUCN,60.739,0.725,Corals,94,396,q3
URM-Cn-5821,Hydnophora exesa,NA,133478,Unknown,NT,0.2,CORALS_Part1,133478,iucn,TRUE,27547439.4,9876921.6,26812296.7,9141778.89268646,92.557,AM,36.837,7.237,Corals,68,396,q2
URM-Cn-4762,Acropora hyacinthus,NA,133479,Decreasing,NT,0.2,CORALS_Part1,133479,iucn,TRUE,28454784.9,12106214.7,26331298.7,9982728.4296321,82.46,AM,45.977,7.108,Corals,227,396,q2
URM-Cn-4727,Acropora chesterfieldensis,NA,133481,Decreasing,LC,0,CORALS_Part3,133481,iucn,TRUE,9236752.1,2923997.4,8608892.7,2296137.90885654,78.527,AM,33.965,2.324,Corals,10,396,q2
URM-Cn-4787,Acropora mirabilis,NA,133483,Decreasing,DD,NA,CORALS_Part1,133483,iucn,TRUE,16558844.5,10044446.6,12267307.6,5752909.71952534,57.275,AM,81.88,3.311,Corals,18,396,q3
SLB-158735,Anomastraea irregularis,NA,133484,Decreasing,VU,0.4,CORALS_Part1,133484,iucn,TRUE,4949682.1,2299966.4,4463658.4,1813942.73563024,78.868,AM,51.526,1.205,Corals,17,396,q2
SLB-93759,Astreopora randalli,NA,133485,Decreasing,LC,0,CORALS_Part1,133485,iucn,TRUE,19140501.7,8633536.5,16259617.6,5752652.34939368,66.631,AM,53.098,4.389,Corals,30,396,q2
SLB-62813,Pectinia africanus,NA,133488,Unknown,VU,0.4,CORALS_Part3,133488,iucn,TRUE,2821655.4,952105.1,2718347.2,848796.930410824,89.149,AM,35.025,0.734,Corals,8,396,q2
URM-Cn-4892,Montipora delicatula,NA,133489,Decreasing,VU,0.4,CORALS_Part1,133489,iucn,TRUE,7845125.8,3337233,7307221.3,2799328.40894121,83.882,AM,45.67,1.972,Corals,9,396,q2
URM-Cn-6075,Porites rus,NA,133492,Unknown,LC,0,CORALS_Part3,133492,iucn,TRUE,29231344,16337735.7,25228946.7,12335338.5432926,75.502,AM,64.758,6.81,Corals,78,396,q1
SLB-62496,Platygyra ryukyuensis,NA,133493,Decreasing,NT,0.2,CORALS_Part3,133493,iucn,TRUE,22047138.2,6715320.1,20936581.4,5604763.3287758,83.462,AM,32.075,5.651,Corals,32,396,q2
SLB-93535,Acropora papillare,NA,133494,Decreasing,VU,0.4,CORALS_Part1,133494,iucn,TRUE,9607866.6,3871367.4,9098957.8,3362458.64139053,86.855,AM,42.547,2.456,Corals,10,396,q2
SLB-117483,Galaxea horrescens,NA,133495,Unknown,LC,0,CORALS_Part1,133495,iucn,TRUE,18788390,8470952.2,17408641.8,7091203.96678236,83.712,AM,48.659,4.699,Corals,10,396,q2
SLB-62380,Caulastrea echinulata,NA,133497,Decreasing,VU,0.4,CORALS_Part1,133497,iucn,TRUE,14157325.6,8256264.9,11673920.5,5772859.7804301,69.921,AM,70.724,3.151,Corals,13,396,q1
URM-Cn-5473,Turbinaria peltata,NA,133498,Unknown,VU,0.4,CORALS_Part3,133498,iucn,TRUE,25671662.4,9603620.7,24536072.1,8468030.32906376,88.175,AM,39.141,6.623,Corals,48,396,q2
URM-Cn-4771,Acropora kosurini,NA,133500,Decreasing,VU,0.4,CORALS_Part1,133500,iucn,TRUE,5097284.2,2645086.6,3651727.4,1199529.82142278,45.349,AM,72.434,0.986,Corals,3,396,q3
URM-Cn-6142,Psammocora superficialis,NA,133502,Unknown,LC,0,CORALS_Part3,133502,iucn,TRUE,31856588.5,14883064.8,29050150.9,12076627.139004,81.143,AM,51.232,7.842,Corals,68,396,q2
URM-Cn-6055,Porites furcata,NA,133504,Stable,LC,0,CORALS_Part3,133504,iucn,TRUE,3973452.4,2093122.7,3467651.3,1587321.56801252,75.835,AM,60.361,0.936,Corals,66,396,q1
URM-Cn-5789,Podabacia motuporensis,NA,133509,Unknown,NT,0.2,CORALS_Part1,133509,iucn,TRUE,17830487.1,4815578.7,17382053.7,4367145.31559008,90.688,AM,27.704,4.692,Corals,4,396,q2
URM-Cn-5916,Oculina patagonica,NA,133511,Unknown,LC,0,CORALS_Part3,133511,iucn,TRUE,2532788.8,1369547.6,2503985.8,1340744.58410537,97.897,AM,54.695,0.676,Corals,9,396,q1
URM-Cn-4712,Acropora anthocercis,NA,133513,Decreasing,VU,0.4,CORALS_Part1,133513,iucn,TRUE,22922473.6,11366419.6,19926438.8,8370384.81508919,73.641,AM,57.042,5.379,Corals,83,396,q1
URM-Cn-5556,Favia truncatus,NA,133516,Decreasing,LC,0,CORALS_Part1,133516,iucn,TRUE,19514138.7,10441379.8,17299186.8,8226427.96433407,78.787,AM,60.358,4.67,Corals,43,396,q1
URM-Cn-5006,Stephanocoenia intersepta,NA,133521,Stable,LC,0,CORALS_Part1,133521,iucn,TRUE,7218468.1,5557789.2,3527875.8,1867196.80787209,52.927,IUCN,63.476,1.5,Corals,25,396,q3
URM-Cn-4959,Helioseris cucullata,NA,133522,Stable,LC,0,CORALS_Part3,133522,iucn,TRUE,4138958,2339933.5,3462092.9,1663068.29288805,71.073,AM,67.587,0.935,Corals,19,396,q1
URM-Cn-4920,Montipora monasteriata,NA,133525,Decreasing,LC,0,CORALS_Part1,133525,iucn,TRUE,27797497.5,14549078.2,25564172,12315752.6422228,84.65,AM,56.912,6.901,Corals,68,396,q1
URM-Cn-5879,Mussismilia harttii,NA,133527,Unknown,DD,NA,CORALS_Part1,133527,iucn,TRUE,712559.6,260656,688544.6,236640.982610919,90.787,AM,37.856,0.186,Corals,9,396,q2
URM-Cn-5859,Blastomussa merleti,NA,133528,Unknown,LC,0,CORALS_Part3,133528,iucn,TRUE,21753494.1,12635962.8,19388122,10270590.7056765,81.281,AM,65.174,5.233,Corals,45,396,q1
SLB-117551,Stylophora subseriata,NA,133530,Unknown,LC,0,CORALS_Part3,133530,iucn,TRUE,22005564.2,12578054.3,16789909.1,7362399.24003286,58.534,AM,74.914,4.532,Corals,22,396,q3
URM-Cn-4851,Acropora verweyi,NA,133532,Decreasing,VU,0.4,CORALS_Part3,133532,iucn,TRUE,24678736,12636811,22201465,10159540.0399141,80.396,AM,56.919,5.993,Corals,38,396,q1
URM-Cn-5986,Pocillopora zelli,NA,133534,Unknown,LC,0,CORALS_Part3,133534,iucn,TRUE,6305580,2159967.3,5481286.9,1335674.14141444,61.838,AM,39.406,1.48,Corals,4,396,q4
URM-Cn-4950,Agaricia agaricites,NA,133535,Stable,LC,0,CORALS_Part3,133535,iucn,TRUE,4902068,3665614.7,4151615.3,2915161.90921668,79.527,AM,88.294,1.121,Corals,136,396,q1
SLB-62668,Sandalolitha africana,NA,133538,Unknown,LC,0,CORALS_Part3,133538,iucn,TRUE,27893713.9,10954124.4,26502038.4,9562448.88052854,87.295,AM,41.333,7.154,Corals,7,396,q2
SLB-62658,Herpolitha limax,NA,133538,Unknown,LC,0,CORALS_Part3,133538,iucn,TRUE,27893713.9,10954124.4,26502038.4,9562448.88052854,87.295,AM,41.333,7.154,Corals,48,396,q2
SLB-117484,Herpolitha weberi,NA,133538,Unknown,LC,0,CORALS_Part3,133538,iucn,TRUE,27893713.9,10954124.4,26502038.4,9562448.88052854,87.295,AM,41.333,7.154,Corals,12,396,q2
SLB-158796,Porites brighami,NA,133543,Unknown,LC,0,CORALS_Part3,133543,iucn,TRUE,634742.9,152986,587095.8,105338.95390168,68.855,AM,26.058,0.158,Corals,11,396,q2
SLB-62704,Paraclavarina triangularis,NA,133545,Unknown,NT,0.2,CORALS_Part1,133545,iucn,TRUE,14814609.1,5179362.3,13368834.3,3733587.43081747,72.086,AM,38.742,3.609,Corals,3,396,q2
URM-Cn-4855,Acropora yongei,NA,133547,Decreasing,LC,0,CORALS_Part1,133547,iucn,TRUE,22443785.6,10790659.6,19677208.6,8024082.65211164,74.361,AM,54.838,5.312,Corals,118,396,q1
URM-Cn-5007,Stylocoeniella armata,NA,133548,Unknown,LC,0,CORALS_Part1,133548,iucn,TRUE,26158132.8,14020944.6,22698673.7,10561485.4492045,75.326,AM,61.77,6.127,Corals,40,396,q1
URM-Cn-5865,Lobophyllia corymbosa,NA,133551,Unknown,LC,0,CORALS_Part1,133551,iucn,TRUE,28114454,13052558.8,25942969.7,10881074.4800646,83.364,AM,50.313,7.003,Corals,64,396,q2
URM-Cn-4935,Montipora spumosa,NA,133556,Decreasing,LC,0,CORALS_Part3,133556,iucn,TRUE,27824034.5,12713929.3,25448232.8,10338127.5880465,81.313,AM,49.96,6.869,Corals,67,396,q2
SLB-158238,Acanthastrea brevis,NA,133557,Unknown,VU,0.4,CORALS_Part3,133557,iucn,TRUE,17853895.1,9611389.3,14313208,6070702.29931969,63.162,AM,67.15,3.864,Corals,20,396,q1
URM-Cn-5577,Goniastrea palauensis,NA,133560,Decreasing,NT,0.2,CORALS_Part1,133560,iucn,TRUE,24570785.9,11841030,22371381.3,9641625.41317668,81.426,AM,52.929,6.039,Corals,48,396,q2
URM-Cn-4927,Montipora peltiformis,NA,133563,Decreasing,NT,0.2,CORALS_Part1,133563,iucn,TRUE,24642393.4,13404608.1,21870535.7,10632750.4572158,79.322,AM,61.291,5.904,Corals,56,396,q1
URM-Cn-5886,Scolymia australis,1,133566,Unknown,LC,0,CORALS_Part3,133566,iucn,TRUE,13753859.5,5910677.2,11288944.1,3445761.82095649,58.297,AM,52.358,3.047,Corals,27,396,q4
URM-Cn-5538,Favia favus,NA,133569,Decreasing,LC,0,CORALS_Part1,133569,iucn,TRUE,30206613.5,15081507.3,28461691.4,13336585.2089065,88.43,AM,52.989,7.683,Corals,76,396,q2
URM-Cn-6140,Psammocora profundacella,NA,133570,Unknown,LC,0,CORALS_Part3,133570,iucn,TRUE,29910927.5,14380207.9,27393335.2,11862615.6191667,82.493,AM,52.495,7.394,Corals,55,396,q2
URM-Cn-5609,Platygyra carnosus,NA,133571,Decreasing,NT,0.2,CORALS_Part3,133571,iucn,TRUE,11237503,3813101.5,10310004.5,2885603.01934157,75.676,AM,36.984,2.783,Corals,5,396,q2
SLB-158797,Porites pukoensis,NA,133574,Unknown,CR,0.8,CORALS_Part1,133574,iucn,TRUE,5894580.7,5877327.5,28740,11486.7693525917,39.968,IUCN,0.489,1.586,Corals,8,396,q4
SLB-61985,Cladocora arbuscula,1,133575,Unknown,LC,0,CORALS_Part3,133575,iucn,TRUE,4389502.8,2675740.9,3596682.1,1882920.2322567,70.37,AM,74.395,0.971,Corals,31,396,q1
URM-Cn-4985,Pavona diffluens,NA,133581,Unknown,VU,0.4,CORALS_Part3,133581,iucn,TRUE,2723494.7,1321229.8,2630322,1228057.12660965,92.948,AM,50.231,0.71,Corals,14,396,q2
SLB-62826,Oxypora crassispinosa,NA,133582,Unknown,LC,0,CORALS_Part1,133582,iucn,TRUE,12691036.8,1891394.3,12551617.5,1751975.00051884,92.629,AM,15.069,3.388,Corals,3,396,q2
