am_sid,am_category,reviewed,sciname,name_verified
Fis-30518,NA,null,Priacanthus arenatus,TRUE
Fis-33716,NA,null,Priacanthus fitchi,TRUE
Fis-25818,NA,1,Priacanthus hamrur,TRUE
Fis-29483,NA,null,Priacanthus macracanthus,TRUE
Fis-32526,NA,null,Priacanthus meeki,TRUE
Fis-33719,NA,null,Priacanthus prolixus,TRUE
Fis-31051,NA,null,Priacanthus tayenus,TRUE
Fis-33721,NA,null,Priacanthus zaiserae,TRUE
Fis-138811,NA,null,Priolepis aureoviridis,TRUE
Fis-57976,NA,null,Priolepis cincta,TRUE
Fis-59819,NA,null,Priolepis compita,TRUE
Fis-32836,NA,null,Priolepis fallacincta,TRUE
Fis-24926,NA,null,Priolepis hipoliti,TRUE
Fis-26813,NA,null,Priolepis inhaca,TRUE
Fis-62183,NA,null,Priolepis kappa,TRUE
Fis-58238,NA,null,Priolepis nocturna,TRUE
Fis-127145,NA,null,Priolepis nuchifasciata,TRUE
Fis-138850,NA,null,Priolepis pallidicincta,TRUE
Fis-145729,NA,null,Priolepis profunda,TRUE
Fis-57981,NA,null,Priolepis semidoliata,TRUE
Fis-144971,NA,null,Priolepis triops,TRUE
Fis-144745,NA,null,Priolepis vexilla,TRUE
Fis-23222,NT,1,Prionace glauca,TRUE
Fis-32190,NA,null,Prionodraco evansii,TRUE
Fis-30869,NA,1,Prionotus alatus,TRUE
Fis-35785,LC,null,Prionotus albirostris,TRUE
Fis-112580,NA,null,Prionotus beanii,TRUE
Fis-35786,LC,null,Prionotus birostratus,TRUE
Fis-23743,NA,null,Prionotus carolinus,TRUE
Fis-23744,NA,null,Prionotus evolans,TRUE
Fis-35787,LC,null,Prionotus horrens,TRUE
Fis-30875,NA,null,Prionotus longispinosus,TRUE
Fis-30870,NA,null,Prionotus martis,TRUE
Fis-35407,VU,null,Prionotus miles,TRUE
Fis-35708,NA,null,Prionotus nudigula,TRUE
Fis-30871,NA,null,Prionotus ophryas,TRUE
Fis-30872,NA,null,Prionotus paralatus,TRUE
Fis-23745,NA,null,Prionotus punctatus,TRUE
Fis-30873,NA,null,Prionotus roseus,TRUE
Fis-30874,NA,null,Prionotus rubio,TRUE
Fis-35788,LC,null,Prionotus ruscarius,TRUE
Fis-30876,NA,null,Prionotus scitulus,TRUE
Fis-30877,NA,null,Prionotus stearnsi,TRUE
Fis-30878,LC,null,Prionotus stephanophrys,TRUE
Fis-30879,NA,null,Prionotus tribulus,TRUE
Fis-35548,LC,1,Prionurus laticlavius,TRUE
Fis-35281,LC,null,Prionurus maculatus,TRUE
Fis-35282,LC,1,Prionurus microlepidotus,TRUE
Fis-35549,LC,null,Prionurus punctatus,TRUE
Fis-121230,DD,null,Prionurus scalprum,TRUE
Fis-167056,NA,null,Pristiapogon abrogramma,FALSE
Fis-167057,NA,null,Pristiapogon exostigma,TRUE
Fis-59138,NA,1,Pristiapogon fraenatus,TRUE
Fis-165217,NA,null,Pristiapogon kallopterus,TRUE
Fis-136117,NA,null,Pristiapogon taeniopterus,TRUE
Fis-167321,NA,null,Pristicon rhodopterus,TRUE
Fis-167322,NA,null,Pristicon rufus,TRUE
Fis-167058,NA,null,Pristicon trimaculatus,TRUE
Fis-24918,NA,null,Pristigenys alta,TRUE
Fis-27534,NA,null,Pristigenys meyeri,TRUE
Fis-168718,NA,null,Pristigenys refulgens,TRUE
Fis-24919,LC,null,Pristigenys serrula,TRUE
Fis-28613,NA,null,Pristilepis oligolepis,TRUE
Fis-23223,LC,null,Pristiophorus cirratus,TRUE
Fis-29484,DD,null,Pristiophorus japonicus,TRUE
Fis-29485,LC,null,Pristiophorus nudipinnis,TRUE
Fis-29486,DD,null,Pristiophorus schroederi,TRUE
Fis-22810,NA,null,Pristipomoides aquilonaris,TRUE
Fis-22811,NA,null,Pristipomoides argyrogrammicus,TRUE
Fis-22936,NA,null,Pristipomoides auricilla,TRUE
Fis-22937,NA,null,Pristipomoides filamentosus,TRUE
Fis-29487,NA,null,Pristipomoides flavipinnis,TRUE
Fis-22221,LC,1,Pristipomoides freemani,TRUE
Fis-22938,NA,null,Pristipomoides macrophthalmus,TRUE
Fis-22940,NA,null,Pristipomoides sieboldii,TRUE
Fis-29488,NA,null,Pristipomoides typus,TRUE
Fis-22941,NA,null,Pristipomoides zonatus,TRUE
Fis-30521,NA,1,Pristis microdon,TRUE
Fis-47467,CR,1,Pristis pectinata,TRUE
Fis-27224,CR,null,Pristis pristis,TRUE
Fis-32599,CR,1,Pristis zijsron,TRUE
Fis-128251,NA,null,Pristotis obtusirostris,TRUE
Fis-148575,LC,null,Prognathodes aculeatus,TRUE
Fis-148569,LC,null,Prognathodes aya,TRUE
Fis-138631,LC,null,Prognathodes falcifer,TRUE
Fis-148570,LC,null,Prognathodes guyanensis,TRUE
Fis-25458,LC,null,Prognathodes marcellae,TRUE
Fis-47340,NA,null,Prognichthys brevipinnis,TRUE
Fis-23746,NA,null,Prognichthys gibbifrons,TRUE
Fis-148863,NA,null,Prognichthys occidentalis,TRUE
Fis-31244,LC,null,Prognichthys sealei,TRUE
Fis-35610,LC,null,Prognichthys tringa,TRUE
Fis-28685,NA,1,Prolatilus jugularis,TRUE
Fis-25421,NA,null,Promethichthys prometheus,TRUE
Fis-35801,NA,null,Pronotogrammus eos,TRUE
Fis-148253,NA,null,Pronotogrammus martinicensis,TRUE
Fis-29645,LC,null,Pronotogrammus multifasciatus,TRUE
Fis-31586,DD,null,Proscyllium habereri,TRUE
Fis-133385,LC,null,Protemblemaria bicirrus,TRUE
Fis-28309,LC,null,Proterorhinus marmoratus,TRUE
Fis-32124,NA,null,Protomyctophum andriashevi,TRUE
Fis-63149,NA,null,Protomyctophum arcticum,TRUE
Fis-32348,NA,null,Protomyctophum beckeri,TRUE
Fis-26370,NA,null,Protomyctophum bolini,TRUE
Fis-32125,NA,null,Protomyctophum choriodon,TRUE
Fis-24300,NA,null,Protomyctophum crockeri,TRUE
Fis-26371,NA,null,Protomyctophum normani,TRUE
Fis-26369,NA,null,Protomyctophum parallelum,TRUE
Fis-50175,NA,null,Protomyctophum subparallelum,TRUE
Fis-26372,NA,null,Protomyctophum tenisoni,TRUE
Fis-52868,NA,null,Protomyctophum thompsoni,TRUE
Fis-25193,NA,null,Protonibea diacanthus,TRUE
Fis-153570,NA,null,Protosciaena bathytatos,TRUE
Fis-49795,NA,null,Protosciaena trewavasae,TRUE
Fis-132505,LC,null,Psammobatis bergi,TRUE
Fis-132506,LC,null,Psammobatis extenta,TRUE
Fis-131997,DD,null,Psammobatis lentiginosa,TRUE
Fis-132516,DD,null,Psammobatis normani,TRUE
Fis-132008,DD,null,Psammobatis rudis,TRUE
Fis-132504,DD,null,Psammobatis rutrum,TRUE
Fis-131759,DD,null,Psammobatis scobina,TRUE
Fis-34257,NA,null,Psammodiscus ocellatus,TRUE
Fis-152317,LC,null,Psammogobius biocellatus,TRUE
Fis-26907,NA,null,Psammoperca waigiensis,TRUE
Fis-33860,NA,null,Psenes arafurensis,TRUE
Fis-30523,NA,1,Psenes cyanophrys,TRUE
Fis-30524,NA,null,Psenes maculatus,TRUE
Fis-30525,NA,null,Psenes pellucidus,TRUE
Fis-23224,LC,null,Psenopsis anomala,TRUE
Fis-29100,NA,null,Psenopsis cyanea,TRUE
Fis-148498,NA,null,Psenopsis humerosa,TRUE
Fis-32469,NA,null,Psenopsis obscura,TRUE
Fis-30880,NA,null,Psettichthys melanostictus,TRUE
Fis-32749,NA,null,Psettina gigantea,TRUE
Fis-28549,NA,null,Psettina iijimae,TRUE
Fis-55077,NA,null,Psettina tosana,TRUE
Fis-47588,NA,null,Psettina variegata,TRUE
Fis-30991,NA,null,Psettodes belcheri,TRUE
Fis-31226,NA,null,Psettodes bennettii,TRUE
Fis-23225,NA,1,Psettodes erumei,TRUE
Fis-27243,NA,null,Pseudaesopia japonica,TRUE
Fis-26789,NA,null,Pseudalutarius nasicornis,TRUE
Fis-25084,NA,null,Pseudamia amblyuroptera,TRUE
Fis-30933,NA,null,Pseudamia gelatinosa,TRUE
Fis-30934,NA,null,Pseudamia hayashii,TRUE
Fis-30936,NA,null,Pseudamia zonata,TRUE
Fis-25815,NA,null,Pseudamiops gracilicauda,TRUE
Fis-50404,NA,null,Pseudamiops pellucidus,TRUE
Fis-28600,NA,null,Pseudanthias bartlettorum,TRUE
Fis-26740,NA,null,Pseudanthias bicolor,TRUE
Fis-28606,NA,null,Pseudanthias bimaculatus,TRUE
Fis-149145,NA,null,Pseudanthias carlsoni,TRUE
Fis-28725,NA,null,Pseudanthias cooperi,TRUE
Fis-26548,NA,1,Pseudanthias dispar,TRUE
Fis-10199,NA,null,Pseudanthias evansi,TRUE
Fis-53810,NA,null,Pseudanthias fasciatus,TRUE
Fis-26190,NA,1,Pseudanthias huchtii,TRUE
Fis-32679,NA,1,Pseudanthias hypselosoma,TRUE
Fis-26549,NA,null,Pseudanthias lori,TRUE
Fis-26551,NA,null,Pseudanthias luzonensis,TRUE
Fis-58524,NA,null,Pseudanthias parvirostris,TRUE
Fis-26341,NA,null,Pseudanthias pascalus,TRUE
Fis-28586,LC,null,Pseudanthias pictilis,TRUE
Fis-26192,LC,null,Pseudanthias pleurotaenia,TRUE
Fis-57922,NA,null,Pseudanthias pulcherrimus,TRUE
Fis-26194,NA,null,Pseudanthias randalli,TRUE
Fis-26485,NA,null,Pseudanthias rubrizonatus,TRUE
Fis-26552,NA,null,Pseudanthias smithvanizi,TRUE
Fis-26191,NA,1,Pseudanthias squamipinnis,TRUE
Fis-26695,NA,null,Pseudanthias thompsoni,TRUE
Fis-26160,NA,null,Pseudanthias tuka,TRUE
Fis-62208,LC,null,Pseudanthias ventralis ventralis,TRUE
Fis-27717,NA,null,Pseudechidna brummeri,TRUE
Fis-25963,NA,1,Pseudobalistes flavimarginatus,TRUE
Fis-25135,NA,null,Pseudobalistes fuscus,TRUE
Fis-26914,LC,1,Pseudobalistes naufragium,TRUE
Fis-143777,LC,null,Pseudobathylagus milleri,TRUE
Fis-23749,NA,null,Pseudocaranx dentex,TRUE
Fis-23750,NA,null,Pseudocaranx wrighti,TRUE
Fis-25899,NT,1,Pseudocarcharias kamoharai,TRUE
Fis-29489,NA,null,Pseudochaenichthys georgianus,TRUE
Fis-31466,LC,null,Pseudocheilinops ataenia,TRUE
Fis-31467,LC,null,Pseudocheilinus evanidus,TRUE
Fis-25716,LC,1,Pseudocheilinus hexataenia,TRUE
Fis-134684,LC,null,Pseudocheilinus ocellatus,TRUE
Fis-31468,LC,null,Pseudocheilinus octotaenia,TRUE
Fis-31469,LC,null,Pseudocheilinus tetrataenia,TRUE
Fis-113181,NA,null,Pseudochromis andamanensis,TRUE
Fis-28576,NA,null,Pseudochromis bitaeniatus,TRUE
Fis-59546,NA,null,Pseudochromis caudalis,TRUE
Fis-35795,NA,null,Pseudochromis cyanotaenia,TRUE
Fis-32625,NA,null,Pseudochromis dutoiti,TRUE
Fis-113182,NA,null,Pseudochromis elongatus,TRUE
Fis-35934,NA,null,Pseudochromis flammicauda,TRUE
Fis-35331,NA,null,Pseudochromis flavivertex,TRUE
Fis-31902,NA,null,Pseudochromis fuscus,TRUE
Fis-35935,NA,null,Pseudochromis jamesi,TRUE
Fis-162938,NA,null,Pseudochromis kristinae,TRUE
Fis-60816,NA,null,Pseudochromis linda,TRUE
Fis-144276,NA,null,Pseudochromis litus,TRUE
Fis-144277,NA,null,Pseudochromis luteus,TRUE
Fis-26487,NA,null,Pseudochromis marshallensis,TRUE
Fis-32613,NA,null,Pseudochromis natalensis,TRUE
Fis-55429,NA,null,Pseudochromis olivaceus,TRUE
Fis-55433,NA,null,Pseudochromis perspicillatus,TRUE
Fis-55434,NA,null,Pseudochromis pylei,TRUE
Fis-34010,NA,null,Pseudochromis quinquedentatus,TRUE
Fis-141404,NA,null,Pseudochromis ransonneti,TRUE
Fis-55432,LC,null,Pseudochromis sankeyi,TRUE
Fis-35794,NA,null,Pseudochromis tapeinosoma,TRUE
Fis-54151,NA,null,Pseudochromis tauberae,TRUE
Fis-29235,NA,null,Pseudochromis wilsoni,TRUE
Fis-28151,LC,null,Pseudocoris heteroptera,TRUE
Fis-25729,LC,1,Pseudocoris yamashiroi,TRUE
Fis-32220,DD,null,Pseudocyttus maculatus,TRUE
Fis-25703,LC,null,Pseudodax moluccanus,TRUE
Fis-28214,NA,null,Pseudogobius javanicus,TRUE
Fis-146243,NA,null,Pseudogobius melanostictus,TRUE
Fis-164074,NA,null,Pseudogramma astigma,TRUE
Fis-24920,NA,null,Pseudogramma gregoryi,TRUE
Fis-26484,NA,null,Pseudogramma polyacantha,TRUE
Fis-162401,LC,1,Pseudogramma thaumasia,TRUE
Fis-31118,DD,null,Pseudojuloides atavai,TRUE
Fis-25350,DD,null,Pseudojuloides cerasinus,TRUE
Fis-35506,LC,null,Pseudolabrus guentheri,TRUE
Fis-28630,NA,null,Pseudolabrus japonicus,TRUE
Fis-28631,LC,1,Pseudolabrus luculentus,TRUE
Fis-114122,LC,null,Pseudolabrus miles,TRUE
Fis-34766,NA,null,Pseudomonacanthus elongatus,TRUE
Fis-27853,NA,null,Pseudomonacanthus macrurus,TRUE
Fis-27840,NA,null,Pseudomonacanthus peroni,TRUE
Fis-33175,NA,null,Pseudomyrophis atlanticus,TRUE
Fis-130917,NA,null,Pseudomyrophis nimius,TRUE
Fis-139614,NA,null,Pseudonus squamiceps,TRUE
Fis-35734,LC,null,Pseudopercis numida,TRUE
Fis-123198,NA,1,Pseudopercis semifasciata,TRUE
Fis-27282,NA,null,Pseudophichthys splendens,TRUE
Fis-24302,NA,1,Pseudophycis bachus,TRUE
Fis-118529,NA,null,Pseudophycis barbata,TRUE
Fis-24303,NA,null,Pseudophycis breviuscula,TRUE
Fis-29099,NA,null,Pseudoplesiops annae,TRUE
Fis-35940,NA,1,Pseudoplesiops howensis,TRUE
Fis-149779,NA,null,Pseudoplesiops immaculatus,TRUE
Fis-35941,NA,null,Pseudoplesiops revellei,TRUE
Fis-35792,NA,null,Pseudoplesiops rosae,TRUE
Fis-32369,NA,null,Pseudoplesiops typus,TRUE
Fis-151410,NA,null,Pseudoplesiops wassi,TRUE
Fis-12375,NA,null,Pseudopleuronectes americanus,TRUE
Fis-11641,NA,null,Pseudopleuronectes herzensteini,TRUE
Fis-32750,NA,null,Pseudorhombus argus,TRUE
Fis-23751,NA,null,Pseudorhombus arsius,TRUE
Fis-25195,NA,null,Pseudorhombus cinnamoneus,TRUE
Fis-34245,NA,null,Pseudorhombus diplospilus,TRUE
Fis-33998,NA,null,Pseudorhombus dupliciocellatus,TRUE
Fis-30527,NA,null,Pseudorhombus elevatus,TRUE
Fis-23752,NA,null,Pseudorhombus javanicus,TRUE
Fis-27193,NA,null,Pseudorhombus jenynsii,TRUE
Fis-30528,NA,null,Pseudorhombus malayanus,TRUE
Fis-21884,NA,null,Pseudorhombus megalops,TRUE
Fis-30529,NA,null,Pseudorhombus natalensis,TRUE
Fis-34044,NA,null,Pseudorhombus neglectus,TRUE
Fis-28760,NA,null,Pseudorhombus oligodon,TRUE
Fis-33018,NA,null,Pseudorhombus pentophthalmus,TRUE
Fis-32751,NA,null,Pseudorhombus quinquocellatus,TRUE
Fis-31907,NA,null,Pseudorhombus spinosus,TRUE
Fis-47124,NA,null,Pseudorhombus tenuirastrum,TRUE
Fis-23753,NA,null,Pseudorhombus triocellatus,TRUE
Fis-161724,NA,null,Pseudoscopelus bothrorrhinos,TRUE
Fis-161725,NA,null,Pseudoscopelus lavenbergi,TRUE
Fis-120888,NA,null,Pseudoscopelus sagamianus,TRUE
Fis-127603,NA,null,Pseudoscopelus scutatus,TRUE
Fis-23227,NA,null,Pseudotolithus elongatus,TRUE
Fis-27713,NA,null,Pseudotolithus epipercus,TRUE
Fis-25422,NA,null,Pseudotolithus moorii,TRUE
Fis-23228,NA,null,Pseudotolithus senegalensis,TRUE
Fis-48305,NA,null,Pseudotolithus senegallus,TRUE
Fis-31015,NA,null,Pseudotolithus typus,TRUE
Fis-26895,NA,null,Pseudotriacanthus strigilifer,TRUE
Fis-30530,DD,null,Pseudotriakis microdon,TRUE
Fis-24921,LC,null,Pseudupeneus grandisquamis,TRUE
Fis-23754,NA,null,Pseudupeneus maculatus,TRUE
Fis-29492,NA,null,Pseudupeneus prayensis,TRUE
Fis-32191,NA,null,Psilodraco breviceps,TRUE
Fis-49938,NA,null,Psilotris batrachodes,TRUE
Fis-166180,NA,null,Psilotris celsa,TRUE
Fis-27896,NA,null,Psychrolutes macrocephalus,TRUE
Fis-29118,NA,1,Psychrolutes marcidus,TRUE
Fis-126138,NA,null,Psychrolutes marmoratus,TRUE
Fis-143884,NA,null,Psychrolutes microporos,TRUE
Fis-30881,NA,null,Psychrolutes paradoxus,TRUE
Fis-34795,NA,null,Psychrolutes phrictus,TRUE
Fis-14939,NA,null,Psychrolutes sigalutes,TRUE
Fis-26825,NA,null,Ptarmus jubatus,TRUE
Fis-24922,LC,null,Pteraclis aesticola,TRUE
Fis-49155,NA,null,Pteraclis carolinus,TRUE
Fis-28432,NA,null,Pteraclis velifera,TRUE
Fis-31470,LC,null,Pteragogus cryptus,TRUE
Fis-127206,LC,1,Pteragogus enneacanthus,TRUE
Fis-26806,LC,null,Pteragogus flagellifer,TRUE
Fis-25717,LC,null,Pteragogus guttatus,TRUE
Fis-32638,LC,null,Pteragogus pelycus,TRUE
Fis-26807,LC,null,Pteragogus taeniops,TRUE
Fis-149229,NA,null,Ptereleotris calliura,TRUE
Fis-25091,NA,1,Ptereleotris evides,TRUE
Fis-30940,NA,null,Ptereleotris grammica,TRUE
Fis-25092,NA,null,Ptereleotris hanae,TRUE
Fis-28620,NA,null,Ptereleotris helenae,TRUE
Fis-25093,NA,null,Ptereleotris heteroptera,TRUE
Fis-25095,NA,null,Ptereleotris microlepis,TRUE
Fis-30942,NA,1,Ptereleotris monoptera,TRUE
Fis-25096,NA,null,Ptereleotris zebra,TRUE
Fis-23230,NA,null,Pterocaesio chrysozona,TRUE
Fis-23231,NA,null,Pterocaesio digramma,TRUE
Fis-29494,NA,null,Pterocaesio lativittata,TRUE
Fis-29495,NA,null,Pterocaesio marri,TRUE
Fis-23232,NA,1,Pterocaesio pisang,TRUE
Fis-29496,NA,null,Pterocaesio randalli,TRUE
Fis-29497,NA,1,Pterocaesio tessellata,TRUE
Fis-23233,NA,null,Pterocaesio tile,TRUE
Fis-30554,NA,null,Pterocaesio trilineata,TRUE
Fis-23234,NA,null,Pterogymnus laniarius,TRUE
Fis-54510,NA,null,Pteroidichthys amboinensis,TRUE
Fis-25380,NA,1,Pterois antennata,TRUE
Fis-26701,NA,1,Pterois miles,TRUE
Fis-27748,NA,null,Pterois mombasae,TRUE
Fis-31143,NA,null,Pterois radiata,TRUE
Fis-58954,NA,null,Pterois russelii,TRUE
Fis-25511,NA,1,Pterois volitans,TRUE
Fis-25423,DD,null,Pteromylaeus bovinus,TRUE
Fis-20033,LC,null,Pteroplatytrygon violacea,TRUE
Fis-23235,NA,null,Pteroscion peli,TRUE
Fis-29498,DD,null,Pterothrissus belloci,TRUE
Fis-52465,DD,null,Pterothrissus gissu,TRUE
Fis-26994,LC,null,Pterotolithus maculatus,TRUE
Fis-30555,NA,null,Pterycombus brama,TRUE
Fis-28436,NA,null,Pterycombus petersii,TRUE
Fis-144558,NA,null,Pterygotrigla andertoni,TRUE
Fis-162873,NA,null,Pterygotrigla elicryste,TRUE
Fis-26945,LC,null,Pterygotrigla hemisticta,TRUE
Fis-27922,NA,null,Pterygotrigla leptacanthus,TRUE
Fis-47020,NA,null,Pterygotrigla macrorhynchus,TRUE
Fis-47018,NA,null,Pterygotrigla multiocellata,TRUE
Fis-115500,NA,null,Pterygotrigla pauli,TRUE
Fis-29114,NA,null,Pterygotrigla picta,TRUE
Fis-23236,NA,1,Pterygotrigla polyommata,TRUE
Fis-33940,NA,null,Pterygotrigla ryukyuensis,TRUE
Fis-30556,NA,null,Ptilichthys goodei,TRUE
Fis-112468,NA,1,Pugnaso curtirostris,TRUE
Fis-24923,LC,null,Pungitius pungitius,TRUE
Fis-54423,NA,1,Puzanovia rubra,TRUE
Fis-56751,LC,null,Pycnocraspedum squamipinne,TRUE
Fis-26195,LC,1,Pygoplites diacanthus,TRUE
Fis-50213,NA,null,Pyramodon punctatus,TRUE
Fis-53352,NA,null,Pyramodon ventralis,TRUE
Fis-27273,NA,null,Pythonichthys macrurus,TRUE
Fis-27274,NA,null,Pythonichthys microphthalmus,TRUE
Fis-49781,NA,null,Quassiremus ascensionis,TRUE
Fis-24925,LC,null,Quietula y-cauda,TRUE
Fis-22442,NA,null,Metapenaeopsis tarawensis,TRUE
Fis-24927,NA,1,Rachycentron canadum,TRUE
Fis-30559,LC,null,Raconda russeliana,TRUE
Fis-32192,LC,null,Racovitzia glacialis,TRUE
Fis-33217,NA,null,Radiicephalus elongatus,TRUE
Fis-30882,NA,null,Radulinus asprellus,TRUE
Fis-30883,NA,null,Radulinus boleoides,TRUE
Fis-33079,LC,null,Raja asterias,TRUE
Fis-30562,NT,null,Raja binoculata,TRUE
Fis-31017,NT,null,Raja brachyura,TRUE
Fis-30563,NT,1,Raja clavata,TRUE
Fis-30564,LC,null,Raja eglanteria,TRUE
Fis-32721,DD,null,Raja equatorialis,TRUE
Fis-30566,DD,null,Raja inornata,TRUE
Fis-31406,NT,null,Raja microocellata,TRUE
Fis-31187,LC,null,Raja miraletus,TRUE
Fis-30925,LC,1,Raja montagui,TRUE
Fis-33294,NT,null,Raja polystigma,TRUE
Fis-52100,VU,null,Raja pulchra,TRUE
Fis-33084,DD,1,Raja radula,TRUE
Fis-24312,LC,null,Raja rhina,TRUE
Fis-33087,NA,null,Raja rouxi,TRUE
Fis-24314,LC,null,Raja stellulata,TRUE
Fis-31188,DD,null,Raja straeleni,TRUE
Fis-30573,DD,null,Raja texana,TRUE
Fis-32453,EN,null,Raja undulata,TRUE
Fis-35523,DD,null,Raja velezi,TRUE
Fis-132559,LC,null,Rajella barnardi,TRUE
Fis-131803,LC,null,Rajella bathyphila,TRUE
Fis-132544,LC,null,Rajella bigelowi,TRUE
Fis-131805,NT,null,Rajella caudaspinosa,TRUE
Fis-131897,LC,null,Rajella dissimilis,TRUE
Fis-131810,LC,null,Rajella fuliginea,TRUE
Fis-131802,LC,null,Rajella fyllae,TRUE
Fis-170052,LC,null,Rajella leoparda,FALSE
Fis-167643,LC,null,Rajella lintea,FALSE
Fis-131870,LC,null,Rajella purpuriventralis,TRUE
Fis-132543,LC,null,Rajella ravidula,TRUE
Fis-22944,NA,null,Randallichthys filamentosus,TRUE
Fis-125167,NA,1,Raneya brasiliensis,TRUE
Fis-23757,NA,null,Raniceps raninus,TRUE
Fis-23758,NA,1,Ranzania laevis,TRUE
Fis-22812,DD,null,Rastrelliger brachysoma,TRUE
Fis-29499,DD,null,Rastrelliger faughni,TRUE
Fis-22813,DD,1,Rastrelliger kanagurta,TRUE
Fis-28172,NA,null,Ratabulus diversidens,TRUE
Fis-164837,NA,null,Ratabulus fulviguttatus,TRUE
Fis-21581,NA,null,Ratabulus megacephalus,TRUE
Fis-28215,LC,null,Redigobius balteatus,TRUE
Fis-28216,LC,null,Redigobius bikolanus,TRUE
Fis-139216,NA,null,Redigobius macrostoma,TRUE
Fis-30575,NA,null,Regalecus glesne,TRUE
Fis-150167,NA,null,Regalecus russelii,TRUE
Fis-23237,NA,null,Reinhardtius hippoglossoides,TRUE
Fis-7669,LC,null,Remora albescens,TRUE
Fis-24929,NA,null,Remora australis,TRUE
Fis-24930,LC,null,Remora brachyptera,TRUE
Fis-24931,NA,1,Remora osteochir,TRUE
Fis-23759,NA,null,Remora remora,TRUE
Fis-29151,NA,null,Repomucenus calcaratus,TRUE
Fis-21713,NA,null,Repomucenus huguenini,TRUE
Fis-58866,NA,null,Repomucenus virgis,TRUE
Fis-32853,NA,1,Rexea antefurcata,TRUE
Fis-27033,NA,null,Rexea bengalensis,TRUE
Fis-26646,NA,null,Rexea prometheoides,TRUE
Fis-27035,NA,1,Rexea solandri,TRUE
Fis-32858,NA,null,Rexichthys johnpaxtoni,TRUE
Fis-25799,NA,null,Rhabdamia gracilis,TRUE
Fis-162304,NA,null,Rhabdoblennius nitidus,TRUE
Fis-25986,NA,null,Rhabdoblennius rhabdotrachelus,TRUE
Fis-25987,NA,null,Rhabdoblennius snowi,TRUE
Fis-23238,NA,null,Rhabdosargus globiceps,TRUE
Fis-26883,NA,null,Rhabdosargus haffara,TRUE
Fis-25687,NA,null,Rhabdosargus holubi,TRUE
Fis-25587,NA,null,Rhabdosargus sarba,TRUE
Fis-24933,LC,null,Rhacochilus vacca,TRUE
Fis-28178,NA,null,Rhadinesthes decimus,TRUE
Fis-14977,NA,null,Rhamphocottus richardsonii,TRUE
Fis-32975,VU,1,Rhina ancylostoma,TRUE
Fis-30583,VU,1,Rhincodon typus,TRUE
Fis-25847,NA,null,Rhinecanthus aculeatus,TRUE
Fis-58046,NA,null,Rhinecanthus assasi,TRUE
Fis-25848,NA,null,Rhinecanthus rectangulus,TRUE
Fis-25964,NA,null,Rhinecanthus verrucosus,TRUE
Fis-6099,NA,null,Rhinesomus triqueter,TRUE
Fis-12913,VU,1,Rhinobatos albomaculatus,TRUE
Fis-31408,LC,null,Rhinobatos annulatus,TRUE
Fis-32608,LC,null,Rhinobatos blochii,TRUE
Fis-30585,EN,1,Rhinobatos cemiculus,TRUE
Fis-35524,DD,null,Rhinobatos glaucostigma,TRUE
Fis-33777,DD,null,Rhinobatos holcorhynchus,TRUE
Fis-140168,CR,1,Rhinobatos horkelii,TRUE
Fis-33049,VU,null,Rhinobatos irvinei,TRUE
Fis-30586,NT,null,Rhinobatos lentiginosus,TRUE
Fis-35525,NT,null,Rhinobatos leucorhynchus,TRUE
Fis-47714,DD,null,Rhinobatos ocellatus,TRUE
Fis-22814,NT,null,Rhinobatos percellens,TRUE
Fis-46990,DD,null,Rhinobatos planiceps,TRUE
Fis-24322,NT,null,Rhinobatos productus,TRUE
Fis-25424,EN,1,Rhinobatos rhinobatos,TRUE
Fis-159136,LC,null,Rhinobatos sainsburyi,TRUE
Fis-32609,DD,null,Rhinobatos schlegelii,TRUE
Fis-28552,VU,null,Rhinobatos thouin,TRUE
Fis-127944,DD,null,Rhinochimaera africana,TRUE
Fis-33129,LC,null,Rhinochimaera atlantica,TRUE
Fis-52460,LC,null,Rhinochimaera pacifica,TRUE
Fis-57210,NA,null,Rhinogobiops nicholsii,TRUE
Fis-54195,DD,1,Rhinogobius brunneus,TRUE
Fis-48165,LC,null,Rhinogobius giurinus,TRUE
Fis-57503,NA,null,Rhinoliparis attenuatus,TRUE
Fis-124276,NA,null,Rhinoliparis barbulifer,TRUE
Fis-32916,LC,1,Rhinomuraena quaesita,TRUE
Fis-35409,NA,null,Rhinopias aphanes,TRUE
Fis-58937,NA,null,Rhinopias eschmeyeri,TRUE
Fis-25837,NA,null,Rhinopias frondosa,TRUE
Fis-30929,NA,null,Rhinoprenes pentanemus,TRUE
Fis-24323,NT,null,Rhinoptera bonasus,TRUE
Fis-32611,VU,null,Rhinoptera javanica,TRUE
Fis-27241,NT,null,Rhinoptera marginata,TRUE
Fis-35536,NT,null,Rhinoptera steindachneri,TRUE
Fis-23239,LC,null,Rhizoprionodon acutus,TRUE
Fis-23240,DD,null,Rhizoprionodon lalandii,TRUE
Fis-23241,DD,null,Rhizoprionodon longurio,TRUE
Fis-29500,LC,null,Rhizoprionodon oligolinx,TRUE
Fis-23242,LC,null,Rhizoprionodon porosus,TRUE
Fis-23243,LC,null,Rhizoprionodon taylori,TRUE
Fis-24891,NA,null,Rhodymenichthys dolichogaster,TRUE
Fis-22946,NA,null,Rhomboplites aurorubens,TRUE
