spp_group,iucn_sid,iucn_subpop,spatial_source,sciname,name_verified,class
BUTTERFLYFISH,165651,NA,iucn,Chaetodon lunula,TRUE,Actinopterygii
BUTTERFLYFISH,165652,NA,iucn,Heniochus varius,TRUE,Actinopterygii
BUTTERFLYFISH,165653,NA,iucn,Chaetodon pelewensis,TRUE,Actinopterygii
BUTTERFLYFISH,165654,NA,iucn,Chaetodon dolosus,TRUE,Actinopterygii
BUTTERFLYFISH,165655,NA,iucn,Chaetodon multicinctus,TRUE,Actinopterygii
BUTTERFLYFISH,165656,NA,iucn,Chaetodon xanthurus,TRUE,Actinopterygii
BUTTERFLYFISH,165657,NA,iucn,Chaetodon plebeius,TRUE,Actinopterygii
BUTTERFLYFISH,165658,NA,iucn,Prognathodes carlhubbsi,TRUE,Actinopterygii
BUTTERFLYFISH,165659,NA,iucn,Chelmon rostratus,TRUE,Actinopterygii
BUTTERFLYFISH,165660,NA,iucn,Chelmon muelleri,TRUE,Actinopterygii
BUTTERFLYFISH,165661,NA,iucn,Parachaetodon ocellatus,TRUE,Actinopterygii
BUTTERFLYFISH,165662,NA,iucn,Chaetodon fremblii,TRUE,Actinopterygii
BUTTERFLYFISH,165663,NA,iucn,Chaetodon argentatus,TRUE,Actinopterygii
BUTTERFLYFISH,165664,NA,iucn,Chaetodon oxycephalus,TRUE,Actinopterygii
BUTTERFLYFISH,165665,NA,iucn,Chaetodon ulietensis,TRUE,Actinopterygii
BUTTERFLYFISH,165666,NA,iucn,Chaetodon mitratus,TRUE,Actinopterygii
BUTTERFLYFISH,165667,NA,iucn,Forcipiger longirostris,TRUE,Actinopterygii
BUTTERFLYFISH,165668,NA,iucn,Chaetodon citrinellus,TRUE,Actinopterygii
BUTTERFLYFISH,165669,NA,iucn,Chaetodon lineolatus,TRUE,Actinopterygii
BUTTERFLYFISH,165670,NA,iucn,Chaetodon semilarvatus,TRUE,Actinopterygii
BUTTERFLYFISH,165671,NA,iucn,Chaetodon xanthocephalus,TRUE,Actinopterygii
BUTTERFLYFISH,165672,NA,iucn,Hemitaurichthys polylepis,TRUE,Actinopterygii
BUTTERFLYFISH,165673,NA,iucn,Chaetodon trifasciatus,TRUE,Actinopterygii
BUTTERFLYFISH,165674,NA,iucn,Prognathodes marcellae,TRUE,Actinopterygii
BUTTERFLYFISH,165675,NA,iucn,Chaetodon smithi,TRUE,Actinopterygii
BUTTERFLYFISH,165676,NA,iucn,Chaetodon ocellicaudus,TRUE,Actinopterygii
BUTTERFLYFISH,165677,NA,iucn,Chaetodon modestus,TRUE,Actinopterygii
BUTTERFLYFISH,165678,NA,iucn,Chaetodon quadrimaculatus,TRUE,Actinopterygii
BUTTERFLYFISH,165679,NA,iucn,Chaetodon trichrous,TRUE,Actinopterygii
BUTTERFLYFISH,165680,NA,iucn,Chaetodon rafflesii,TRUE,Actinopterygii
BUTTERFLYFISH,165681,NA,iucn,Chaetodon ephippium,TRUE,Actinopterygii
BUTTERFLYFISH,165682,NA,iucn,Amphichaetodon howensis,TRUE,Actinopterygii
BUTTERFLYFISH,165683,NA,iucn,Heniochus diphreutes,TRUE,Actinopterygii
BUTTERFLYFISH,165684,NA,iucn,Chaetodon interruptus,TRUE,Actinopterygii
BUTTERFLYFISH,165685,NA,iucn,Chaetodon wiebeli,TRUE,Actinopterygii
BUTTERFLYFISH,165686,NA,iucn,Chaetodon bennetti,TRUE,Actinopterygii
BUTTERFLYFISH,165687,NA,iucn,Chaetodon tricinctus,TRUE,Actinopterygii
BUTTERFLYFISH,165688,NA,iucn,Chaetodon flavirostris,TRUE,Actinopterygii
BUTTERFLYFISH,165689,NA,iucn,Chaetodon melannotus,TRUE,Actinopterygii
BUTTERFLYFISH,165690,NA,iucn,Chaetodon dichrous,TRUE,Actinopterygii
BUTTERFLYFISH,165691,NA,iucn,Heniochus intermedius,TRUE,Actinopterygii
BUTTERFLYFISH,165692,NA,iucn,Chaetodon baronessa,TRUE,Actinopterygii
BUTTERFLYFISH,165693,NA,iucn,Chaetodon auripes,TRUE,Actinopterygii
BUTTERFLYFISH,165694,NA,iucn,Chaetodon speculum,TRUE,Actinopterygii
BUTTERFLYFISH,165695,NA,iucn,Chaetodon capistratus,TRUE,Actinopterygii
BUTTERFLYFISH,165696,NA,iucn,Chaetodon nigropunctatus,TRUE,Actinopterygii
BUTTERFLYFISH,165697,NA,iucn,Coradion altivelis,TRUE,Actinopterygii
BUTTERFLYFISH,165698,NA,iucn,Chaetodon tinkeri,TRUE,Actinopterygii
BUTTERFLYFISH,165699,NA,iucn,Chaetodon daedalma,TRUE,Actinopterygii
BUTTERFLYFISH,165700,NA,iucn,Chaetodon hoefleri,TRUE,Actinopterygii
BUTTERFLYFISH,165701,NA,iucn,Prognathodes falcifer,TRUE,Actinopterygii
BUTTERFLYFISH,165702,NA,iucn,Coradion chrysozonus,TRUE,Actinopterygii
BUTTERFLYFISH,165703,NA,iucn,Chaetodon aureofasciatus,TRUE,Actinopterygii
BUTTERFLYFISH,165704,NA,iucn,Chaetodon lunulatus,TRUE,Actinopterygii
BUTTERFLYFISH,165705,NA,iucn,Chaetodon fasciatus,TRUE,Actinopterygii
BUTTERFLYFISH,165706,NA,iucn,Chelmonops curiosus,TRUE,Actinopterygii
BUTTERFLYFISH,165707,NA,iucn,Chaetodon andamanensis,TRUE,Actinopterygii
BUTTERFLYFISH,165708,NA,iucn,Chaetodon declivis,TRUE,Actinopterygii
BUTTERFLYFISH,165709,NA,iucn,Chaetodon blackburnii,TRUE,Actinopterygii
BUTTERFLYFISH,165710,NA,iucn,Chaetodon assarius,TRUE,Actinopterygii
BUTTERFLYFISH,165711,NA,iucn,Chaetodon adiergastos,TRUE,Actinopterygii
BUTTERFLYFISH,165712,NA,iucn,Chaetodon trifascialis,TRUE,Actinopterygii
BUTTERFLYFISH,165713,NA,iucn,Chaetodon reticulatus,TRUE,Actinopterygii
BUTTERFLYFISH,165714,NA,iucn,Chaetodon unimaculatus,TRUE,Actinopterygii
BUTTERFLYFISH,165715,NA,iucn,Chaetodon sanctaehelena uniformis,TRUE,Actinopterygii
BUTTERFLYFISH,165716,NA,iucn,Forcipiger flavissimus,TRUE,Actinopterygii
BUTTERFLYFISH,165717,NA,iucn,Chaetodon rainfordi,TRUE,Actinopterygii
BUTTERFLYFISH,165718,NA,iucn,Chaetodon guentheri,TRUE,Actinopterygii
BUTTERFLYFISH,165719,NA,iucn,Hemitaurichthys zoster,TRUE,Actinopterygii
BUTTERFLYFISH,165720,NA,iucn,Chelmonops truncatus,TRUE,Actinopterygii
BUTTERFLYFISH,165721,NA,iucn,Chaetodon miliaris,TRUE,Actinopterygii
BUTTERFLYFISH,165723,NA,iucn,Chaetodon collare,TRUE,Actinopterygii
BUTTERFLYFISH,165724,NA,iucn,Chaetodon melapterus,TRUE,Actinopterygii
BUTTERFLYFISH,165725,NA,iucn,Chaetodon semeion,TRUE,Actinopterygii
BUTTERFLYFISH,165726,NA,iucn,Chaetodon dialeucos,TRUE,Actinopterygii
BUTTERFLYFISH,165727,NA,iucn,Amphichaetodon melbae,TRUE,Actinopterygii
ANGELFISH,165822,NA,iucn,Apolemichthys griffisi,TRUE,Actinopterygii
ANGELFISH,165823,NA,iucn,Centropyge nahackyi,TRUE,Actinopterygii
ANGELFISH,165824,NA,iucn,Centropyge boylei,TRUE,Actinopterygii
ANGELFISH,165825,NA,iucn,Holacanthus africanus,TRUE,Actinopterygii
ANGELFISH,165826,NA,iucn,Chaetodontoplus chrysocephalus,TRUE,Actinopterygii
ANGELFISH,165827,NA,iucn,Genicanthus takeuchii,TRUE,Actinopterygii
ANGELFISH,165828,NA,iucn,Centropyge fisheri,TRUE,Actinopterygii
ANGELFISH,165829,NA,iucn,Pomacanthus xanthometopon,TRUE,Actinopterygii
ANGELFISH,165830,NA,iucn,Centropyge hotumatua,TRUE,Actinopterygii
ANGELFISH,165831,NA,iucn,Pomacanthus chrysurus,TRUE,Actinopterygii
ANGELFISH,165832,NA,iucn,Holacanthus bermudensis,TRUE,Actinopterygii
ANGELFISH,165833,NA,iucn,Pomacanthus maculosus,TRUE,Actinopterygii
ANGELFISH,165834,NA,iucn,Apolemichthys arcuatus,TRUE,Actinopterygii
ANGELFISH,165835,NA,iucn,Apolemichthys trimaculatus,TRUE,Actinopterygii
ANGELFISH,165836,NA,iucn,Holacanthus limbaughi,TRUE,Actinopterygii
ANGELFISH,165837,NA,iucn,Centropyge argi,TRUE,Actinopterygii
ANGELFISH,165838,NA,iucn,Centropyge colini,TRUE,Actinopterygii
ANGELFISH,165839,NA,iucn,Pomacanthus asfur,TRUE,Actinopterygii
ANGELFISH,165840,NA,iucn,Pomacanthus sexstriatus,TRUE,Actinopterygii
ANGELFISH,165841,NA,iucn,Apolemichthys xanthopunctatus,TRUE,Actinopterygii
ANGELFISH,165842,NA,iucn,Pomacanthus rhomboides,TRUE,Actinopterygii
ANGELFISH,165843,NA,iucn,Genicanthus melanospilos,TRUE,Actinopterygii
ANGELFISH,165844,NA,iucn,Apolemichthys xanthurus,TRUE,Actinopterygii
ANGELFISH,165845,NA,iucn,Genicanthus caudovittatus,TRUE,Actinopterygii
ANGELFISH,165846,NA,iucn,Genicanthus spinus,TRUE,Actinopterygii
ANGELFISH,165847,NA,iucn,Chaetodontoplus ballinae,TRUE,Actinopterygii
ANGELFISH,165848,NA,iucn,Centropyge heraldi,TRUE,Actinopterygii
ANGELFISH,165849,NA,iucn,Centropyge ferrugata,TRUE,Actinopterygii
ANGELFISH,165850,NA,iucn,Chaetodontoplus melanosoma,TRUE,Actinopterygii
ANGELFISH,165851,NA,iucn,Pomacanthus semicirculatus,TRUE,Actinopterygii
ANGELFISH,165852,NA,iucn,Paracentropyge multifasciata,TRUE,Actinopterygii
ANGELFISH,165853,NA,iucn,Apolemichthys xanthotis,TRUE,Actinopterygii
ANGELFISH,165854,NA,iucn,Centropyge debelius,TRUE,Actinopterygii
ANGELFISH,165855,NA,iucn,Centropyge eibli,TRUE,Actinopterygii
ANGELFISH,165856,NA,iucn,Genicanthus semifasciatus,TRUE,Actinopterygii
ANGELFISH,165857,NA,iucn,Chaetodontoplus duboulayi,TRUE,Actinopterygii
ANGELFISH,165858,NA,iucn,Angelichthys interruptus,TRUE,Actinopterygii
ANGELFISH,165860,NA,iucn,Centropyge vrolikii,TRUE,Actinopterygii
ANGELFISH,165861,NA,iucn,Holacanthus clarionensis,TRUE,Actinopterygii
ANGELFISH,165862,NA,iucn,Pomacanthus imperator,TRUE,Actinopterygii
ANGELFISH,165863,NA,iucn,Chaetodontoplus dimidiatus,TRUE,Actinopterygii
ANGELFISH,165864,NA,iucn,Genicanthus bellus,TRUE,Actinopterygii
ANGELFISH,165865,NA,iucn,Centropyge aurantonotus,TRUE,Actinopterygii
ANGELFISH,165866,NA,iucn,Genicanthus semicinctus,TRUE,Actinopterygii
ANGELFISH,165867,NA,iucn,Pomacanthus navarchus,TRUE,Actinopterygii
ANGELFISH,165868,NA,iucn,Centropyge nox,TRUE,Actinopterygii
ANGELFISH,165869,NA,iucn,Apolemichthys guezei,TRUE,Actinopterygii
ANGELFISH,165870,NA,iucn,Chaetodontoplus conspicillatus,TRUE,Actinopterygii
ANGELFISH,165871,NA,iucn,Centropyge bispinosa,TRUE,Actinopterygii
ANGELFISH,165872,NA,iucn,Genicanthus watanabei,TRUE,Actinopterygii
ANGELFISH,165873,NA,iucn,Pomacanthus annularis,TRUE,Actinopterygii
ANGELFISH,165874,NA,iucn,Genicanthus personatus,TRUE,Actinopterygii
ANGELFISH,165875,NA,iucn,Centropyge shepardi,TRUE,Actinopterygii
ANGELFISH,165876,NA,iucn,Centropyge multispinis,TRUE,Actinopterygii
ANGELFISH,165878,NA,iucn,Centropyge flavissima,TRUE,Actinopterygii
ANGELFISH,165879,NA,iucn,Holacanthus tricolor,TRUE,Actinopterygii
ANGELFISH,165880,NA,iucn,Holacanthus passer,TRUE,Actinopterygii
ANGELFISH,165881,NA,iucn,Chaetodontoplus personifer,TRUE,Actinopterygii
ANGELFISH,165882,NA,iucn,Chaetodontoplus septentrionalis,TRUE,Actinopterygii
ANGELFISH,165883,NA,iucn,Holacanthus ciliaris,TRUE,Actinopterygii
ANGELFISH,165884,NA,iucn,Chaetodontoplus mesoleucus,TRUE,Actinopterygii
ANGELFISH,165885,NA,iucn,Pygoplites diacanthus,TRUE,Actinopterygii
ANGELFISH,165887,NA,iucn,Pomacanthus arcuatus,TRUE,Actinopterygii
ANGELFISH,165888,NA,iucn,Genicanthus lamarck,TRUE,Actinopterygii
ANGELFISH,165889,NA,iucn,Pomacanthus zonipectus,TRUE,Actinopterygii
ANGELFISH,165890,NA,iucn,Centropyge joculator,TRUE,Actinopterygii
ANGELFISH,165891,NA,iucn,Chaetodontoplus meredithi,TRUE,Actinopterygii
ANGELFISH,165892,NA,iucn,Chaetodontoplus niger,TRUE,Actinopterygii
ANGELFISH,165893,NA,iucn,Centropyge aurantia,TRUE,Actinopterygii
ANGELFISH,165894,NA,iucn,Chaetodontoplus caeruleopunctatus,TRUE,Actinopterygii
ANGELFISH,165895,NA,iucn,Centropyge flavipectoralis,TRUE,Actinopterygii
ANGELFISH,165896,NA,iucn,Centropyge multicolor,TRUE,Actinopterygii
ANGELFISH,165897,NA,iucn,Centropyge nigriocella,TRUE,Actinopterygii
ANGELFISH,165898,NA,iucn,Pomacanthus paru,TRUE,Actinopterygii
ANGELFISH,165899,NA,iucn,Centropyge potteri,TRUE,Actinopterygii
ANGELFISH,165900,NA,iucn,Centropyge venusta,TRUE,Actinopterygii
ANGELFISH,165901,NA,iucn,Centropyge tibicen,TRUE,Actinopterygii
ANGELFISH,165902,NA,iucn,Centropyge bicolor,TRUE,Actinopterygii
ANGELFISH,165903,NA,iucn,Centropyge narcosis,TRUE,Actinopterygii
DAMSELFISH,165910,NA,iucn,Chromis cyanea,TRUE,Actinopterygii
BONEFISH_TARPONS,166868,NA,iucn,Megalops cyprinoides,TRUE,Actinopterygii
PUFFERFISH,166947,NA,iucn,Lagocephalus sceleratus,TRUE,Actinopterygii
PUFFERFISH,167006,NA,iucn,Takifugu ocellatus,TRUE,Actinopterygii
ANGELFISH,168374,NA,iucn,Chaetodontoplus poliourus,TRUE,Actinopterygii
MANGROVES,169015,NA,iucn,Halophila gaudichaudii,TRUE,Liliopsida
SEAGRASSES,169015,NA,iucn,Halophila gaudichaudii,TRUE,Liliopsida
PUFFERFISH,169599,NA,iucn,Fugu obscurus,TRUE,Actinopterygii
ANGELFISH,169676,NA,iucn,Chaetodontoplus vanderloosi,TRUE,Actinopterygii
ANGELFISH,169679,NA,iucn,Centropyge abei,TRUE,Actinopterygii
LOBSTERS,169948,NA,iucn,Jasus frontalis,TRUE,Malacostraca
LOBSTERS,169949,NA,iucn,Scyllarus arctus,TRUE,Malacostraca
LOBSTERS,169951,NA,iucn,Panulirus penicillatus,TRUE,Malacostraca
LOBSTERS,169954,NA,iucn,Scyllarides haanii,TRUE,Malacostraca
LOBSTERS,169955,NA,iucn,Homarus gammarus,TRUE,Malacostraca
LOBSTERS,169956,NA,iucn,Thymopides grobovi,TRUE,Malacostraca
LOBSTERS,169957,NA,iucn,Metanephrops andamanicus,TRUE,Malacostraca
LOBSTERS,169958,NA,iucn,Nephropsis aculeata,TRUE,Malacostraca
LOBSTERS,169959,NA,iucn,Metanephrops rubellus,TRUE,Malacostraca
LOBSTERS,169960,NA,iucn,Ibacus brucei,TRUE,Malacostraca
LOBSTERS,169962,NA,iucn,Acanthacaris tenuimana,TRUE,Malacostraca
LOBSTERS,169963,NA,iucn,Metanephrops mozambicus,TRUE,Malacostraca
LOBSTERS,169964,NA,iucn,Panulirus echinatus,TRUE,Malacostraca
LOBSTERS,169965,NA,iucn,Metanephrops australiensis,TRUE,Malacostraca
LOBSTERS,169966,NA,iucn,Panulirus interruptus,TRUE,Malacostraca
LOBSTERS,169967,NA,iucn,Nephrops norvegicus,TRUE,Malacostraca
LOBSTERS,169968,NA,iucn,Panulirus versicolor,TRUE,Malacostraca
LOBSTERS,169969,NA,iucn,Evibacus princeps,TRUE,Malacostraca
LOBSTERS,169970,NA,iucn,Scyllarides deceptor,TRUE,Malacostraca
LOBSTERS,169971,NA,iucn,Metanephrops sagamiensis,TRUE,Malacostraca
LOBSTERS,169972,NA,iucn,Metanephrops challengeri,TRUE,Malacostraca
LOBSTERS,169973,NA,iucn,Nephropsis neglecta,TRUE,Malacostraca
LOBSTERS,169974,NA,iucn,Nephropsis stewarti,TRUE,Malacostraca
LOBSTERS,169976,NA,iucn,Panulirus argus,TRUE,Malacostraca
LOBSTERS,169977,NA,iucn,Nephropsis malhaensis,TRUE,Malacostraca
LOBSTERS,169978,NA,iucn,Scammarctus batei,TRUE,Malacostraca
LOBSTERS,169979,NA,iucn,Thenus orientalis,TRUE,Malacostraca
LOBSTERS,169980,NA,iucn,Jasus paulensis,TRUE,Malacostraca
LOBSTERS,169981,NA,iucn,Eunephrops manningi,TRUE,Malacostraca
LOBSTERS,169982,NA,iucn,Homarinus capensis,TRUE,Malacostraca
LOBSTERS,169983,NA,iucn,Scyllarides latus,TRUE,Malacostraca
LOBSTERS,169984,NA,iucn,Ibacus peronii,TRUE,Malacostraca
LOBSTERS,169985,NA,iucn,Nephropsis acanthura,TRUE,Malacostraca
LOBSTERS,169986,NA,iucn,Nephropsis rosea,TRUE,Malacostraca
LOBSTERS,169987,NA,iucn,Panulirus ornatus,TRUE,Malacostraca
LOBSTERS,169988,NA,iucn,Panulirus guttatus,TRUE,Malacostraca
LOBSTERS,169989,NA,iucn,Petrarctus brevicornis,TRUE,Malacostraca
LOBSTERS,169990,NA,iucn,Panulirus polyphagus,TRUE,Malacostraca
LOBSTERS,169991,NA,iucn,Scyllarides tridacnophaga,TRUE,Malacostraca
LOBSTERS,169993,NA,iucn,Panulirus inflatus,TRUE,Malacostraca
LOBSTERS,169995,NA,iucn,Parribacus holthuisi,TRUE,Malacostraca
LOBSTERS,169996,NA,iucn,Parribacus caledonicus,TRUE,Malacostraca
LOBSTERS,169997,NA,iucn,Scyllarides brasiliensis,TRUE,Malacostraca
LOBSTERS,169999,NA,iucn,Palinurus gilchristi,TRUE,Malacostraca
LOBSTERS,170000,NA,iucn,Acanthacaris caeca,TRUE,Malacostraca
LOBSTERS,170002,NA,iucn,Scyllarides elisabethae,TRUE,Malacostraca
LOBSTERS,170003,NA,iucn,Metanephrops japonicus,TRUE,Malacostraca
LOBSTERS,170004,NA,iucn,Remiarctus bertholdii,TRUE,Malacostraca
LOBSTERS,170005,NA,iucn,Nupalirus japonicus,TRUE,Malacostraca
LOBSTERS,170006,NA,iucn,Panulirus japonicus,TRUE,Malacostraca
LOBSTERS,170007,NA,iucn,Puerulus carinatus,TRUE,Malacostraca
LOBSTERS,170008,NA,iucn,Scyllarides squammosus,TRUE,Malacostraca
LOBSTERS,170009,NA,iucn,Homarus americanus,TRUE,Malacostraca
LOBSTERS,170010,NA,iucn,Palinurus delagoae,TRUE,Malacostraca
LOBSTERS,170011,NA,iucn,Puerulus sewelli,TRUE,Malacostraca
LOBSTERS,170013,NA,iucn,Parribacus japonicus,TRUE,Malacostraca
LOBSTERS,170014,NA,iucn,Panulirus laevicauda,TRUE,Malacostraca
LOBSTERS,170015,NA,iucn,Palinurellus gundlachi,TRUE,Malacostraca
LOBSTERS,170016,NA,iucn,Puerulus velutinus,TRUE,Malacostraca
LOBSTERS,170017,NA,iucn,Sagmariasus verreauxi,TRUE,Malacostraca
LOBSTERS,170018,NA,iucn,Nephropsis occidentalis,TRUE,Malacostraca
LOBSTERS,170019,NA,iucn,Metanephrops sinensis,TRUE,Malacostraca
LOBSTERS,170020,NA,iucn,Scyllarides astori,TRUE,Malacostraca
LOBSTERS,170021,NA,iucn,Metanephrops binghami,TRUE,Malacostraca
LOBSTERS,170022,NA,iucn,Scyllarides roggeveeni,TRUE,Malacostraca
LOBSTERS,170023,NA,iucn,Ibacus novemdentatus,TRUE,Malacostraca
LOBSTERS,170024,NA,iucn,Thymopsis nilenta,TRUE,Malacostraca
LOBSTERS,170025,NA,iucn,Jasus edwardsii,TRUE,Malacostraca
LOBSTERS,170026,NA,iucn,Ibacus brevipes,TRUE,Malacostraca
LOBSTERS,170028,NA,iucn,Scyllarides herklotsii,TRUE,Malacostraca
LOBSTERS,170029,NA,iucn,Palinustus truncatus,TRUE,Malacostraca
LOBSTERS,170030,NA,iucn,Scyllarides delfosi,TRUE,Malacostraca
LOBSTERS,170031,NA,iucn,Panulirus femoristriga,TRUE,Malacostraca
LOBSTERS,170032,NA,iucn,Nephropsis suhmi,TRUE,Malacostraca
LOBSTERS,170033,NA,iucn,Palibythus magnificus,TRUE,Malacostraca
LOBSTERS,170034,NA,iucn,Arctides antipodarum,TRUE,Malacostraca
LOBSTERS,170035,NA,iucn,Palinurus mauritanicus,TRUE,Malacostraca
LOBSTERS,170036,NA,iucn,Metanephrops japonicus,TRUE,Malacostraca
LOBSTERS,170037,NA,iucn,Eduarctus martensii,TRUE,Malacostraca
LOBSTERS,170038,NA,iucn,Thymops birsteini,TRUE,Malacostraca
LOBSTERS,170039,NA,iucn,Metanephrops formosanus,TRUE,Malacostraca
LOBSTERS,170040,NA,iucn,Metanephrops arafurensis,TRUE,Malacostraca
LOBSTERS,170041,NA,iucn,Panulirus stimpsoni,TRUE,Malacostraca
LOBSTERS,170042,NA,iucn,Projasus parkeri,TRUE,Malacostraca
LOBSTERS,170043,NA,iucn,Palinustus unicornutus,TRUE,Malacostraca
LOBSTERS,170044,NA,iucn,Nephropsis atlantica,TRUE,Malacostraca
LOBSTERS,170046,NA,iucn,Palinurus charlestoni,TRUE,Malacostraca
LOBSTERS,170047,NA,iucn,Palinustus mossambicus,TRUE,Malacostraca
LOBSTERS,170048,NA,iucn,Palinustus waguensis,TRUE,Malacostraca
LOBSTERS,170049,NA,iucn,Palinurellus wieneckii,TRUE,Malacostraca
LOBSTERS,170050,NA,iucn,Metanephrops boschmai,TRUE,Malacostraca
LOBSTERS,170051,NA,iucn,Projasus bahamondei,TRUE,Malacostraca
LOBSTERS,170052,NA,iucn,Arctides guineensis,TRUE,Malacostraca
LOBSTERS,170053,NA,iucn,Metanephrops sibogae,TRUE,Malacostraca
LOBSTERS,170054,NA,iucn,Linuparus trigonus,TRUE,Malacostraca
LOBSTERS,170055,NA,iucn,Petrarctus rugosus,TRUE,Malacostraca
LOBSTERS,170056,NA,iucn,Scyllarus pygmaeus,TRUE,Malacostraca
LOBSTERS,170057,NA,iucn,Panulirus pascuensis,TRUE,Malacostraca
LOBSTERS,170059,NA,iucn,Parribacus scarlatinus,TRUE,Malacostraca
LOBSTERS,170060,NA,iucn,Nephropides caribaeus,TRUE,Malacostraca
LOBSTERS,170061,NA,iucn,Panulirus gracilis,TRUE,Malacostraca
LOBSTERS,170062,NA,iucn,Panulirus homarus,TRUE,Malacostraca
LOBSTERS,170063,NA,iucn,Arctides regalis,TRUE,Malacostraca
LOBSTERS,170064,NA,iucn,Metanephrops velutinus,TRUE,Malacostraca
LOBSTERS,170065,NA,iucn,Linuparus somniosus,TRUE,Malacostraca
LOBSTERS,170066,NA,iucn,Panulirus longipes,TRUE,Malacostraca
LOBSTERS,170067,NA,iucn,Panulirus marginatus,TRUE,Malacostraca
LOBSTERS,170068,NA,iucn,Neoglyphea inopinata,TRUE,Malacostraca
LOBSTERS,170069,NA,iucn,Nephropsis carpenteri,TRUE,Malacostraca
LOBSTERS,170070,NA,iucn,Linuparus sordidus,TRUE,Malacostraca
LOBSTERS,170071,NA,iucn,Parribacus antarcticus,TRUE,Malacostraca
LOBSTERS,170072,NA,iucn,Jasus lalandii,TRUE,Malacostraca
LOBSTERS,170073,NA,iucn,Panulirus cygnus,TRUE,Malacostraca
LOBSTERS,170074,NA,iucn,Thaumastochelopsis wardi,TRUE,Malacostraca
LOBSTERS,170075,NA,iucn,Scyllarides aequinoctialis,TRUE,Malacostraca
LOBSTERS,170079,NA,iucn,Metanephrops thomsoni,TRUE,Malacostraca
LOBSTERS,170080,NA,iucn,Puerulus angulatus,TRUE,Malacostraca
LOBSTERS,170081,NA,iucn,Ibacus ciliatus,TRUE,Malacostraca
LOBSTERS,170082,NA,iucn,Nephropsis agassizii,TRUE,Malacostraca
LOBSTERS,170083,NA,iucn,Jasus tristani,TRUE,Malacostraca
LOBSTERS,170085,NA,iucn,Eunephrops bairdii,TRUE,Malacostraca
LOBSTERS,170086,NA,iucn,Nephropsis ensirostris,TRUE,Malacostraca
LOBSTERS,170087,NA,iucn,Ibacus alticrenatus,TRUE,Malacostraca
LOBSTERS,170088,NA,iucn,Scyllarides nodifer,TRUE,Malacostraca
LOBSTERS,170089,NA,iucn,Metanephrops neptunus,TRUE,Malacostraca
LOBSTERS,170090,NA,iucn,Parribacus perlatus,TRUE,Malacostraca
LOBSTERS,170091,NA,iucn,Panulirus brunneiflagellum,TRUE,Malacostraca
LOBSTERS,170092,NA,iucn,Nephropsis sulcata,TRUE,Malacostraca
LOBSTERS,170093,NA,iucn,Eunephrops cadenasi,TRUE,Malacostraca
LOBSTERS,170094,NA,iucn,Panulirus regius,TRUE,Malacostraca
LOBSTERS,170095,NA,iucn,Thaumastocheles zaleucus,TRUE,Malacostraca
LOBSTERS,170096,NA,iucn,Thaumastocheles japonicus,TRUE,Malacostraca
LOBSTERS,170097,NA,iucn,Justitia mauritiana,TRUE,Malacostraca
SEABREAMS_PORGIES,170153,NA,iucn,Acanthopagrus schlegelii,TRUE,Actinopterygii
SEABREAMS_PORGIES,170154,NA,iucn,Diplodus argenteus,TRUE,Actinopterygii
SEABREAMS_PORGIES,170155,NA,iucn,Sparus sargus,TRUE,Actinopterygii
SEABREAMS_PORGIES,170156,NA,iucn,Archosargus rhomboidalis,TRUE,Actinopterygii
SEABREAMS_PORGIES,170157,NA,iucn,Dentex spariformis,TRUE,Actinopterygii
SEABREAMS_PORGIES,170158,NA,iucn,Dentex angolensis,TRUE,Actinopterygii
SEABREAMS_PORGIES,170159,NA,iucn,Pagrus caeruleostictus,TRUE,Actinopterygii
SEABREAMS_PORGIES,170160,NA,iucn,Lithognathus mormyrus,TRUE,Actinopterygii
SEABREAMS_PORGIES,170161,NA,iucn,Cheimerius matsubarai,TRUE,Actinopterygii
SEABREAMS_PORGIES,170162,NA,iucn,Pagellus bellottii,TRUE,Actinopterygii
SEABREAMS_PORGIES,170163,NA,iucn,Sparidentex datnia,TRUE,Actinopterygii
SEABREAMS_PORGIES,170164,NA,iucn,Rhabdosargus thorpei,TRUE,Actinopterygii
SEABREAMS_PORGIES,170165,NA,iucn,Rhabdosargus haffara,TRUE,Actinopterygii
SEABREAMS_PORGIES,170166,NA,iucn,Dentex maroccanus,TRUE,Actinopterygii
SEABREAMS_PORGIES,170167,NA,iucn,Pagrus major,TRUE,Actinopterygii
SEABREAMS_PORGIES,170168,NA,iucn,Stenotomus chrysops,TRUE,Actinopterygii
SEABREAMS_PORGIES,170169,NA,iucn,Sarpa salpa,TRUE,Actinopterygii
SEABREAMS_PORGIES,170170,NA,iucn,Chrysoblephus laticeps,TRUE,Actinopterygii
SEABREAMS_PORGIES,170171,NA,iucn,Boops lineatus,TRUE,Actinopterygii
SEABREAMS_PORGIES,170172,NA,iucn,Spondyliosoma emarginatum,TRUE,Actinopterygii
SEABREAMS_PORGIES,170173,NA,iucn,Acanthopagrus vagus,TRUE,Actinopterygii
SEABREAMS_PORGIES,170174,NA,iucn,Sparidentex hasta,TRUE,Actinopterygii
SEABREAMS_PORGIES,170175,NA,iucn,Diplodus capensis,TRUE,Actinopterygii
SEABREAMS_PORGIES,170176,NA,iucn,Dentex abei,TRUE,Actinopterygii
SEABREAMS_PORGIES,170177,NA,iucn,Calamus mu,TRUE,Actinopterygii
