spp_group,iucn_sid,iucn_subpop,spatial_source,name_verified,class,sciname,am_sid,am_sciname,reviewed,iucn_id
WRASSE,187786,NA,iucn,TRUE,Actinopterygii,Halichoeres pallidus,Fis-138798,Halichoeres pallidus,null,187786
WRASSE,187787,NA,iucn,TRUE,Actinopterygii,Thalassoma noronhanum,Fis-61804,Thalassoma noronhanum,null,187787
WRASSE,187788,NA,iucn,TRUE,Actinopterygii,Cirrhilabrus joanallenae,Fis-148962,Cirrhilabrus joanallenae,null,187788
WRASSE,187790,NA,iucn,TRUE,Actinopterygii,Halichoeres leptotaenia,Fis-60896,Halichoeres leptotaenia,null,187790
WRASSE,187791,NA,iucn,TRUE,Actinopterygii,Paracheilinus rubricaudalis,Fis-153188,Paracheilinus rubricaudalis,null,187791
WRASSE,187792,NA,iucn,TRUE,Actinopterygii,Coris centralis,Fis-134783,Coris centralis,null,187792
WRASSE,187793,NA,iucn,TRUE,Actinopterygii,Macropharyngodon moyeri,Fis-53997,Macropharyngodon moyeri,null,187793
WRASSE,187794,NA,iucn,TRUE,Actinopterygii,Choerodon monostigma,Fis-31896,Choerodon monostigma,null,187794
WRASSE,187795,NA,iucn,TRUE,Actinopterygii,Pteragogus taeniops,Fis-26807,Pteragogus taeniops,null,187795
WRASSE,187797,NA,iucn,TRUE,Actinopterygii,Leptojulis cyanopleura,Fis-27845,Leptojulis cyanopleura,null,187797
WRASSE,187798,NA,iucn,TRUE,Actinopterygii,Cirrhilabrus adornatus,Fis-138523,Cirrhilabrus adornatus,null,187798
WRASSE,187799,NA,iucn,TRUE,Actinopterygii,Stethojulis balteata,Fis-26709,Stethojulis balteata,null,187799
WRASSE,187801,NA,iucn,TRUE,Actinopterygii,Cirrhilabrus rubrimarginatus,Fis-32431,Cirrhilabrus rubrimarginatus,null,187801
WRASSE,187802,NA,iucn,TRUE,Actinopterygii,Coris aygula,Fis-31472,Coris aygula,null,187802
WRASSE,187803,NA,iucn,TRUE,Actinopterygii,Centrolabrus exoletus,Fis-22745,Centrolabrus exoletus,1,187803
WRASSE,187804,NA,iucn,TRUE,Actinopterygii,Bodianus oxycephalus,Fis-26336,Bodianus oxycephalus,null,187804
WRASSE,187805,NA,iucn,TRUE,Actinopterygii,Symphodus tinca,Fis-23847,Symphodus tinca,null,187805
WRASSE,187807,NA,iucn,TRUE,Actinopterygii,Bodianus flavifrons,Fis-149158,Bodianus flavifrons,null,187807
WRASSE,187808,NA,iucn,TRUE,Actinopterygii,Anampses femininus,Fis-31136,Anampses femininus,null,187808
WRASSE,187809,NA,iucn,TRUE,Actinopterygii,Xiphocheilus typus,Fis-32762,Xiphocheilus typus,null,187809
WRASSE,187810,NA,iucn,TRUE,Actinopterygii,Halichoeres chloropterus,Fis-25353,Halichoeres chloropterus,null,187810
WRASSE,187812,NA,iucn,TRUE,Actinopterygii,Bodianus unimaculatus,Fis-62626,Bodianus unimaculatus,null,187812
WRASSE,187813,NA,iucn,TRUE,Actinopterygii,Suezichthys arquatus,Fis-30960,Suezichthys arquatus,null,187813
WRASSE,187815,NA,iucn,TRUE,Actinopterygii,Leptojulis polylepis,Fis-59764,Leptojulis polylepis,null,187815
WRASSE,190674,NA,iucn,TRUE,Actinopterygii,Haletta semifasciata,Fis-28641,Haletta semifasciata,null,190674
WRASSE,190675,NA,iucn,TRUE,Actinopterygii,Heteroscarus acroptilus,Fis-165475,Heteroscarus acroptilus,null,190675
WRASSE,190676,NA,iucn,TRUE,Actinopterygii,Neoodax balteatus,Fis-28640,Neoodax balteatus,null,190676
WRASSE,190679,NA,iucn,TRUE,Actinopterygii,Olisthops cyanomelas,Fis-21342,Olisthops cyanomelas,null,190679
WRASSE,190680,NA,iucn,TRUE,Actinopterygii,Siphonognathus caninis,Fis-149524,Siphonognathus caninis,null,190680
WRASSE,190681,NA,iucn,TRUE,Actinopterygii,Siphonognathus argyrophanes,Fis-35385,Siphonognathus argyrophanes,null,190681
WRASSE,190682,NA,iucn,TRUE,Actinopterygii,Siphonognathus attenuatus,Fis-28644,Siphonognathus attenuatus,null,190682
WRASSE,190683,NA,iucn,TRUE,Actinopterygii,Siphonognathus radiatus,Fis-28647,Siphonognathus radiatus,null,190683
WRASSE,190684,NA,iucn,TRUE,Actinopterygii,Siphonognathus tanyourus,Fis-35386,Siphonognathus tanyourus,null,190684
WRASSE,190685,NA,iucn,TRUE,Actinopterygii,Calotomus spinidens,Fis-25080,Calotomus spinidens,null,190685
WRASSE,190686,NA,iucn,TRUE,Actinopterygii,Calotomus japonicus,Fis-25079,Calotomus japonicus,null,190686
WRASSE,190687,NA,iucn,TRUE,Actinopterygii,Calotomus zonarchus,Fis-25082,Calotomus zonarchus,null,190687
WRASSE,190688,NA,iucn,TRUE,Actinopterygii,Calotomus carolinus,Fis-25078,Calotomus carolinus,null,190688
WRASSE,190690,NA,iucn,TRUE,Actinopterygii,Cetoscarus bicolor,Fis-25690,Cetoscarus bicolor,null,190690
WRASSE,190691,NA,iucn,TRUE,Actinopterygii,Cetoscarus ocellatus,Fis-165595,Cetoscarus ocellatus,null,190691
WRASSE,190692,NA,iucn,TRUE,Actinopterygii,Chlorurus enneacanthus,Fis-123150,Chlorurus enneacanthus,null,190692
WRASSE,190693,NA,iucn,TRUE,Actinopterygii,Scarus collana,Fis-35826,Scarus collana,null,190693
WRASSE,190694,NA,iucn,TRUE,Actinopterygii,Scarus globiceps,Fis-21840,Scarus globiceps,null,190694
WRASSE,190695,NA,iucn,TRUE,Actinopterygii,Scarus flavipectoralis,Fis-21827,Scarus flavipectoralis,null,190695
WRASSE,190697,NA,iucn,TRUE,Actinopterygii,Chlorurus capistratoides,Fis-58514,Chlorurus capistratoides,null,190697
WRASSE,190698,NA,iucn,TRUE,Actinopterygii,Scarus vetula,Fis-30609,Scarus vetula,null,190698
WRASSE,190699,NA,iucn,TRUE,Actinopterygii,Chlorurus atrilunula,Fis-123148,Chlorurus atrilunula,null,190699
WRASSE,190700,NA,iucn,TRUE,Actinopterygii,Scarus scaber,Fis-32580,Scarus scaber,null,190700
WRASSE,190701,NA,iucn,TRUE,Actinopterygii,Nicholsina collettei,Fis-52069,Nicholsina usta collettei,null,190701
WRASSE,190702,NA,iucn,TRUE,Actinopterygii,Scarus fuscocaudalis,Fis-143281,Scarus fuscocaudalis,null,190702
WRASSE,190703,NA,iucn,TRUE,Actinopterygii,Scarus hoefleri,Fis-25425,Scarus hoefleri,null,190703
WRASSE,190704,NA,iucn,TRUE,Actinopterygii,Scarus tricolor,Fis-8368,Scarus tricolor,null,190704
WRASSE,190705,NA,iucn,TRUE,Actinopterygii,Scarus ghobban,Fis-31420,Scarus ghobban,null,190705
WRASSE,190706,NA,iucn,TRUE,Actinopterygii,Scarus russelii,Fis-32579,Scarus russelii,null,190706
WRASSE,190707,NA,iucn,TRUE,Actinopterygii,Scarus chameleon,Fis-31416,Scarus chameleon,null,190707
WRASSE,190708,NA,iucn,TRUE,Actinopterygii,Scarus quoyi,Fis-31425,Scarus quoyi,null,190708
WRASSE,190709,NA,iucn,TRUE,Actinopterygii,Scarus coeruleus,Fis-159655,Scarus coeruleus,null,190709
WRASSE,190710,NA,iucn,TRUE,Actinopterygii,Sparisoma cretense,Fis-28736,Sparisoma cretense,null,190710
WRASSE,190711,NA,iucn,TRUE,Actinopterygii,Chlorurus bowersi,Fis-123151,Chlorurus bowersi,null,190711
WRASSE,190712,NA,iucn,TRUE,Actinopterygii,Sparisoma radians,Fis-24998,Sparisoma radians,null,190712
WRASSE,190713,NA,iucn,TRUE,Actinopterygii,Scarus spinus,Fis-25405,Scarus spinus,null,190713
WRASSE,190714,NA,iucn,TRUE,Actinopterygii,Scarus fuscopurpureus,Fis-29128,Scarus fuscopurpureus,null,190714
WRASSE,190715,NA,iucn,TRUE,Actinopterygii,Chlorurus sordidus,Fis-63983,Chlorurus sordidus,1,190715
WRASSE,190717,NA,iucn,TRUE,Actinopterygii,Scarus rivulatus,Fis-21834,Scarus rivulatus,null,190717
WRASSE,190718,NA,iucn,TRUE,Actinopterygii,Chlorurus perspicillatus,Fis-123153,Chlorurus perspicillatus,null,190718
WRASSE,190719,NA,iucn,TRUE,Actinopterygii,Chlorurus japanensis,Fis-58516,Chlorurus japanensis,null,190719
WRASSE,190720,NA,iucn,TRUE,Actinopterygii,Scarus coelestinus,Fis-30606,Scarus coelestinus,null,190720
WRASSE,190721,NA,iucn,TRUE,Actinopterygii,Sparisoma rubripinne,Fis-23815,Sparisoma rubripinne,null,190721
WRASSE,190722,NA,iucn,TRUE,Actinopterygii,Scarus falcipinnis,Fis-26762,Scarus falcipinnis,null,190722
WRASSE,190723,NA,iucn,TRUE,Actinopterygii,Sparisoma amplum,Fis-145196,Sparisoma amplum,null,190723
WRASSE,190724,NA,iucn,TRUE,Actinopterygii,Sparisoma frondosum,Fis-149813,Sparisoma frondosum,null,190724
WRASSE,190725,NA,iucn,TRUE,Actinopterygii,Scarus xanthopleura,Fis-121730,Scarus xanthopleura,null,190725
WRASSE,190726,NA,iucn,TRUE,Actinopterygii,Scarus altipinnis,Fis-25692,Scarus altipinnis,null,190726
WRASSE,190728,NA,iucn,TRUE,Actinopterygii,Chlorurus microrhinos,Fis-5683,Chlorurus microrhinos,null,190728
WRASSE,190729,NA,iucn,TRUE,Actinopterygii,Sparisoma aurofrenatum,Fis-30665,Sparisoma aurofrenatum,null,190729
WRASSE,190731,NA,iucn,TRUE,Actinopterygii,Scarus rubroviolaceus,Fis-25696,Scarus rubroviolaceus,null,190731
WRASSE,190732,NA,iucn,TRUE,Actinopterygii,Scarus iseri,Fis-145135,Scarus iseri,null,190732
WRASSE,190733,NA,iucn,TRUE,Actinopterygii,Hipposcarus harid,Fis-26760,Hipposcarus harid,null,190733
WRASSE,190734,NA,iucn,TRUE,Actinopterygii,Sparisoma viride,Fis-23816,Sparisoma viride,null,190734
WRASSE,190735,NA,iucn,TRUE,Actinopterygii,Scarus maculipinna,Fis-160362,Scarus maculipinna,null,190735
WRASSE,190736,NA,iucn,TRUE,Actinopterygii,Scarus psittacus,Fis-31424,Scarus psittacus,1,190736
WRASSE,190738,NA,iucn,TRUE,Actinopterygii,Sparisoma chrysopterum,Fis-23814,Sparisoma chrysopterum,null,190738
WRASSE,190739,NA,iucn,TRUE,Actinopterygii,Scarus dimidiatus,Fis-21826,Scarus dimidiatus,null,190739
WRASSE,190740,NA,iucn,TRUE,Actinopterygii,Scarus niger,Fis-31422,Scarus niger,null,190740
WRASSE,190741,NA,iucn,TRUE,Actinopterygii,Chlorurus troschelii,Fis-112193,Chlorurus troschelii,null,190741
WRASSE,190742,NA,iucn,TRUE,Actinopterygii,Chlorurus strongylocephalus,Fis-57950,Chlorurus strongylocephalus,null,190742
WRASSE,190743,NA,iucn,TRUE,Actinopterygii,Scarus ovifrons,Fis-53974,Scarus ovifrons,null,190743
WRASSE,190744,NA,iucn,TRUE,Actinopterygii,Chlorurus bleekeri,Fis-121729,Chlorurus bleekeri,1,190744
WRASSE,190745,NA,iucn,TRUE,Actinopterygii,Hipposcarus longiceps,Fis-25691,Hipposcarus longiceps,null,190745
WRASSE,190746,NA,iucn,TRUE,Actinopterygii,Chlorurus oedema,Fis-119366,Chlorurus oedema,null,190746
WRASSE,190747,NA,iucn,TRUE,Actinopterygii,Scarus forsteni,Fis-25694,Scarus forsteni,null,190747
WRASSE,190748,NA,iucn,TRUE,Actinopterygii,Scarus trispinosus,Fis-145208,Scarus trispinosus,null,190748
WRASSE,190750,NA,iucn,TRUE,Actinopterygii,Scarus taeniopterus,Fis-30608,Scarus taeniopterus,null,190750
WRASSE,190751,NA,iucn,TRUE,Actinopterygii,Sparisoma axillare,Fis-145200,Sparisoma axillare,null,190751
WRASSE,190753,NA,iucn,TRUE,Actinopterygii,Chlorurus gibbus,Fis-5681,Chlorurus gibbus,null,190753
WRASSE,190754,NA,iucn,TRUE,Actinopterygii,Scarus koputea,Fis-31170,Scarus koputea,null,190754
WRASSE,190755,NA,iucn,TRUE,Actinopterygii,Scarus frenatus,Fis-31418,Scarus frenatus,null,190755
WRASSE,190756,NA,iucn,TRUE,Actinopterygii,Leptoscarus vaigiensis,Fis-25083,Leptoscarus vaigiensis,null,190756
WRASSE,190757,NA,iucn,TRUE,Actinopterygii,Cryptotomus roseus,Fis-29875,Cryptotomus roseus,null,190757
WRASSE,190758,NA,iucn,TRUE,Actinopterygii,Chlorurus genazonatus,Fis-29129,Chlorurus genazonatus,null,190758
WRASSE,190759,NA,iucn,TRUE,Actinopterygii,Scarus ferrugineus,Fis-35827,Scarus ferrugineus,null,190759
WRASSE,190761,NA,iucn,TRUE,Actinopterygii,Scarus hypselopterus,Fis-28592,Scarus hypselopterus,null,190761
WRASSE,190762,NA,iucn,TRUE,Actinopterygii,Chlorurus frontalis,Fis-123152,Chlorurus frontalis,null,190762
WRASSE,190765,NA,iucn,TRUE,Actinopterygii,Scarus persicus,Fis-35828,Scarus persicus,null,190765
WRASSE,190766,NA,iucn,TRUE,Actinopterygii,Scarus caudofasciatus,Fis-26761,Scarus caudofasciatus,null,190766
WRASSE,190767,NA,iucn,TRUE,Actinopterygii,Chlorurus rhakoura,Fis-114324,Chlorurus rhakoura,null,190767
WRASSE,190768,NA,iucn,TRUE,Actinopterygii,Sparisoma atomarium,Fis-24997,Sparisoma atomarium,null,190768
WRASSE,190769,NA,iucn,TRUE,Actinopterygii,Scarus longipinnis,Fis-31171,Scarus longipinnis,null,190769
BONEFISH_TARPONS,191822,NA,iucn,TRUE,Actinopterygii,Elops saurus,Fis-29369,Elops saurus,null,191822
BONEFISH_TARPONS,191823,NA,iucn,TRUE,Actinopterygii,Megalops atlanticus,Fis-2518,Megalops atlanticus,null,191823
CONESNAILS,192269,NA,iucn,TRUE,Gastropoda,Conus lischkeanus,W-Msc-428185,Conus lischkeanus,null,192269
CONESNAILS,192271,NA,iucn,TRUE,Gastropoda,Conus pusio,W-Msc-428256,Conus pusio,null,192271
CONESNAILS,192276,NA,iucn,TRUE,Gastropoda,Conus praecellens,W-Msc-428247,Conus praecellens,null,192276
CONESNAILS,192296,NA,iucn,TRUE,Gastropoda,Conus sanguinolentus,W-Msc-215478,Conus sanguinolentus,null,192296
CONESNAILS,192297,NA,iucn,TRUE,Gastropoda,Conus bullatus,W-Msc-215495,Conus bullatus,null,192297
CONESNAILS,192298,NA,iucn,TRUE,Gastropoda,Conus betulinus,W-Msc-215517,Conus betulinus,null,192298
CONESNAILS,192304,NA,iucn,TRUE,Gastropoda,Conus capitanellus,W-Msc-426441,Conus capitanellus,null,192304
CONESNAILS,192305,NA,iucn,TRUE,Gastropoda,Conus distans,W-Msc-215530,Conus distans,null,192305
CONESNAILS,192316,NA,iucn,TRUE,Gastropoda,Conus textile,W-Msc-215529,Conus textile,null,192316
CONESNAILS,192318,NA,iucn,TRUE,Gastropoda,Conus nussatella,W-Msc-215434,Conus nussatella,null,192318
CONESNAILS,192321,NA,iucn,TRUE,Gastropoda,Conus striatus,W-Msc-215466,Conus striatus,null,192321
CONESNAILS,192323,NA,iucn,TRUE,Gastropoda,Conus milneedwardsi,W-Msc-215532,Conus milneedwardsi,null,192323
CONESNAILS,192327,NA,iucn,TRUE,Gastropoda,Conus muriculatus,W-Msc-428213,Conus muriculatus,null,192327
CONESNAILS,192328,NA,iucn,TRUE,Gastropoda,Conus coelinae,W-Msc-215437,Conus coelinae,null,192328
CONESNAILS,192334,NA,iucn,TRUE,Gastropoda,Conus sulcatus,W-Msc-428372,Conus sulcatus,null,192334
CONESNAILS,192340,NA,iucn,TRUE,Gastropoda,Conus amphiurgus,W-Msc-420199,Conus amphiurgus,null,192340
CONESNAILS,192342,NA,iucn,TRUE,Gastropoda,Conus emaciatus,W-Msc-215514,Conus emaciatus,null,192342
CONESNAILS,192345,NA,iucn,TRUE,Gastropoda,Conus gladiator,W-Msc-428134,Conus gladiator,null,192345
CONESNAILS,192356,NA,iucn,TRUE,Gastropoda,Conus mustelinus,W-Msc-215445,Conus mustelinus,null,192356
CONESNAILS,192362,NA,iucn,TRUE,Gastropoda,Conus moluccensis,W-Msc-215487,Conus moluccensis,null,192362
CONESNAILS,192367,NA,iucn,TRUE,Gastropoda,Conus catus,W-Msc-215441,Conus catus,null,192367
CONESNAILS,192370,NA,iucn,TRUE,Gastropoda,Conus daucus,W-Msc-420208,Conus daucus,null,192370
CONESNAILS,192374,NA,iucn,TRUE,Gastropoda,Conus boeticus,W-Msc-426405,Conus boeticus,null,192374
CONESNAILS,192378,NA,iucn,TRUE,Gastropoda,Conus litoglyphus,W-Msc-215430,Conus litoglyphus,null,192378
CONESNAILS,192380,NA,iucn,TRUE,Gastropoda,Conus floridulus,SLB-120088,Conus floridulus,null,192380
CONESNAILS,192383,NA,iucn,TRUE,Gastropoda,Conus ammiralis,W-Msc-426315,Conus ammiralis,null,192383
CONESNAILS,192386,NA,iucn,TRUE,Gastropoda,Conus leopardus,W-Msc-215464,Conus leopardus,null,192386
CONESNAILS,192393,NA,iucn,TRUE,Gastropoda,Conus coccineus,W-Msc-215433,Conus coccineus,null,192393
CONESNAILS,192399,NA,iucn,TRUE,Gastropoda,Conus monachus,SLB-118879,Conus monachus,null,192399
CONESNAILS,192400,NA,iucn,TRUE,Gastropoda,Conus baileyi,W-Msc-426383,Conus baileyi,null,192400
CONESNAILS,192408,NA,iucn,TRUE,Gastropoda,Conus monile,W-Msc-428212,Conus monile,null,192408
CONESNAILS,192413,NA,iucn,TRUE,Gastropoda,Conus aureus,W-Msc-426369,Conus aureus,null,192413
CONESNAILS,192419,NA,iucn,TRUE,Gastropoda,Conus frigidus,W-Msc-215561,Conus frigidus,null,192419
CONESNAILS,192424,NA,iucn,TRUE,Gastropoda,Conus obscurus,W-Msc-215476,Conus obscurus,null,192424
CONESNAILS,192425,NA,iucn,TRUE,Gastropoda,Conus flammeacolor,W-Msc-426500,Conus flammeacolor,null,192425
CONESNAILS,192426,NA,iucn,TRUE,Gastropoda,Conus kimioi,W-Msc-430446,Conus kimioi,null,192426
CONESNAILS,192428,NA,iucn,TRUE,Gastropoda,Conus rattus,W-Msc-215458,Conus rattus,null,192428
CONESNAILS,192440,NA,iucn,TRUE,Gastropoda,Conus circumactus,SLB-100648,Conus circumactis,null,192440
CONESNAILS,192444,NA,iucn,TRUE,Gastropoda,Conus villepinii,W-Msc-420226,Conus villepinii,null,192444
CONESNAILS,192447,NA,iucn,TRUE,Gastropoda,Conus armadillo,W-Msc-428976,Conus armadillo,null,192447
CONESNAILS,192449,NA,iucn,TRUE,Gastropoda,Conus brunneus,W-Msc-426424,Conus brunneus,null,192449
CONESNAILS,192460,NA,iucn,TRUE,Gastropoda,Conus generalis,W-Msc-215520,Conus generalis,null,192460
CONESNAILS,192477,NA,iucn,TRUE,Gastropoda,Conus articulatus,W-Msc-215562,Conus articulatus,null,192477
CONESNAILS,192498,NA,iucn,TRUE,Gastropoda,Conus howelli,W-Msc-428154,Conus howelli,null,192498
CONESNAILS,192505,NA,iucn,TRUE,Gastropoda,Conus granum,W-Msc-428144,Conus granum,null,192505
CONESNAILS,192506,NA,iucn,TRUE,Gastropoda,Conus pulicarius,W-Msc-215492,Conus pulicarius,null,192506
CONESNAILS,192507,NA,iucn,TRUE,Gastropoda,Conus capitaneus,W-Msc-215525,Conus capitaneus,null,192507
CONESNAILS,192521,NA,iucn,TRUE,Gastropoda,Conus retifer,W-Msc-215537,Conus retifer,null,192521
CONESNAILS,192532,NA,iucn,TRUE,Gastropoda,Conus stearnsii,W-Msc-420224,Conus stearnsii,null,192532
CONESNAILS,192549,NA,iucn,TRUE,Gastropoda,Conus magus,W-Msc-215429,Conus magus,null,192549
CONESNAILS,192553,NA,iucn,TRUE,Gastropoda,Conus mazei,W-Msc-420213,Conus mazei,null,192553
CONESNAILS,192562,NA,iucn,TRUE,Gastropoda,Conus flavidus,W-Msc-215518,Conus flavidus,null,192562
CONESNAILS,192563,NA,iucn,TRUE,Gastropoda,Conus aulicus,W-Msc-215471,Conus aulicus,null,192563
CONESNAILS,192564,NA,iucn,TRUE,Gastropoda,Conus moreleti,W-Msc-215428,Conus moreleti,null,192564
CONESNAILS,192566,NA,iucn,TRUE,Gastropoda,Conus fergusoni,W-Msc-426496,Conus fergusoni,null,192566
CONESNAILS,192573,NA,iucn,TRUE,Gastropoda,Conus magnificus,W-Msc-215551,Conus magnificus,null,192573
CONESNAILS,192578,NA,iucn,TRUE,Gastropoda,Conus ermineus,W-Msc-215538,Conus ermineus,null,192578
CONESNAILS,192580,NA,iucn,TRUE,Gastropoda,Conus chaldaeus,W-Msc-430457,Conus chaldaeus,null,192580
CONESNAILS,192586,NA,iucn,TRUE,Gastropoda,Conus terebra,W-Msc-215550,Conus terebra,null,192586
CONESNAILS,192587,NA,iucn,TRUE,Gastropoda,Conus bandanus,W-Msc-215557,Conus bandanus,null,192587
CONESNAILS,192589,NA,iucn,TRUE,Gastropoda,Conus sazanka,W-Msc-430177,Conus sazanka,null,192589
CONESNAILS,192590,NA,iucn,TRUE,Gastropoda,Conus miliaris,W-Msc-215533,Conus miliaris,null,192590
CONESNAILS,192593,NA,iucn,TRUE,Gastropoda,Conus imperialis,W-Msc-215501,Conus imperialis,null,192593
CONESNAILS,192599,NA,iucn,TRUE,Gastropoda,Conus mindanus,W-Msc-420215,Conus mindanus,null,192599
CONESNAILS,192611,NA,iucn,TRUE,Gastropoda,Conus ebraeus,W-Msc-215436,Conus ebraeus,null,192611
CONESNAILS,192614,NA,iucn,TRUE,Gastropoda,Conus suratensis,W-Msc-428375,Conus suratensis,null,192614
CONESNAILS,192624,NA,iucn,TRUE,Gastropoda,Conus granulatus,W-Msc-420211,Conus granulatus,null,192624
CONESNAILS,192629,NA,iucn,TRUE,Gastropoda,Conus attenuatus,W-Msc-420203,Conus attenuatus,null,192629
CONESNAILS,192633,NA,iucn,TRUE,Gastropoda,Conus mus,W-Msc-420216,Conus mus,null,192633
CONESNAILS,192634,NA,iucn,TRUE,Gastropoda,Conus miles,W-Msc-215479,Conus miles,null,192634
CONESNAILS,192636,NA,iucn,TRUE,Gastropoda,Conus coronatus,W-Msc-215446,Conus coronatus,null,192636
CONESNAILS,192637,NA,iucn,TRUE,Gastropoda,Conus jaspideus,W-Msc-428162,Conus jaspideus,null,192637
CONESNAILS,192640,NA,iucn,TRUE,Gastropoda,Conus boholensis,W-Msc-426407,Conus boholensis,null,192640
CONESNAILS,192641,NA,iucn,TRUE,Gastropoda,Conus orbignyi,W-Msc-428225,Conus orbignyi,null,192641
CONESNAILS,192647,NA,iucn,TRUE,Gastropoda,Conus spectrum,W-Msc-215432,Conus spectrum,null,192647
CONESNAILS,192648,NA,iucn,TRUE,Gastropoda,Conus tenuistriatus,W-Msc-215488,Conus tenuistriatus,null,192648
CONESNAILS,192654,NA,iucn,TRUE,Gastropoda,Conus radiatus,W-Msc-428259,Conus radiatus,null,192654
CONESNAILS,192656,NA,iucn,TRUE,Gastropoda,Conus luteus,W-Msc-428195,Conus luteus,null,192656
CONESNAILS,192664,NA,iucn,TRUE,Gastropoda,Conus episcopatus,W-Msc-215455,Conus episcopatus,null,192664
CONESNAILS,192674,NA,iucn,TRUE,Gastropoda,Conus sponsalis,W-Msc-215451,Conus sponsalis,null,192674
CONESNAILS,192681,NA,iucn,TRUE,Gastropoda,Conus teramachii,W-Msc-426373,Conus teramachii,null,192681
CONESNAILS,192686,NA,iucn,TRUE,Gastropoda,Conus parius,SLB-118880,Conus parius,null,192686
CONESNAILS,192692,NA,iucn,TRUE,Gastropoda,Conus viola,W-Msc-428404,Conus viola,null,192692
CONESNAILS,192693,NA,iucn,TRUE,Gastropoda,Conus cancellatus,W-Msc-420206,Conus cancellatus,null,192693
CONESNAILS,192694,NA,iucn,TRUE,Gastropoda,Conus varius,W-Msc-215511,Conus varius,null,192694
CONESNAILS,192696,NA,iucn,TRUE,Gastropoda,Conus purpurascens,W-Msc-428255,Conus purpurascens,null,192696
CONESNAILS,192697,NA,iucn,TRUE,Gastropoda,Conus chiangi,SLB-103803,Taranteconus chiangi,null,192697
CONESNAILS,192699,NA,iucn,TRUE,Gastropoda,Conus striatellus,W-Msc-215543,Conus striatellus,null,192699
CONESNAILS,192700,NA,iucn,TRUE,Gastropoda,Conus eburneus,W-Msc-215559,Conus eburneus,null,192700
CONESNAILS,192701,NA,iucn,TRUE,Gastropoda,Conus marmoreus,W-Msc-215457,Conus marmoreus,null,192701
CONESNAILS,192704,NA,iucn,TRUE,Gastropoda,Conus acutangulus,W-Msc-215510,Conus acutangulus,null,192704
CONESNAILS,192708,NA,iucn,TRUE,Gastropoda,Conus cinereus,W-Msc-426452,Conus cinereus,null,192708
CONESNAILS,192712,NA,iucn,TRUE,Gastropoda,Conus pennaceus,W-Msc-215500,Conus pennaceus,null,192712
CONESNAILS,192716,NA,iucn,TRUE,Gastropoda,Conus aurantius,W-Msc-426366,Conus aurantius,null,192716
CONESNAILS,192719,NA,iucn,TRUE,Gastropoda,Conus litteratus,W-Msc-215522,Conus litteratus,null,192719
CONESNAILS,192722,NA,iucn,TRUE,Gastropoda,Conus glans,W-Msc-215567,Conus glans,null,192722
CONESNAILS,192727,NA,iucn,TRUE,Gastropoda,Conus achatinus,W-Msc-215431,Conus achatinus,null,192727
CONESNAILS,192729,NA,iucn,TRUE,Gastropoda,Conus crocatus,W-Msc-426467,Conus crocatus,null,192729
CONESNAILS,192730,NA,iucn,TRUE,Gastropoda,Conus aphrodite,W-Msc-426322,Conus aphrodite,null,192730
CONESNAILS,192737,NA,iucn,TRUE,Gastropoda,Conus canonicus,W-Msc-215546,Conus canonicus,null,192737
CONESNAILS,192743,NA,iucn,TRUE,Gastropoda,Conus tessulatus,W-Msc-215519,Conus tessulatus,null,192743
CONESNAILS,192754,NA,iucn,TRUE,Gastropoda,Conus coffeae,W-Msc-426459,Conus coffeae,null,192754
CONESNAILS,192772,NA,iucn,TRUE,Gastropoda,Conus geographus,W-Msc-215499,Conus geographus,null,192772
CONESNAILS,192778,NA,iucn,TRUE,Gastropoda,Conus vexillum,W-Msc-215516,Conus vexillum,null,192778
CONESNAILS,192789,NA,iucn,TRUE,Gastropoda,Conus tulipa,W-Msc-215503,Conus tulipa,null,192789
CONESNAILS,192793,NA,iucn,TRUE,Gastropoda,Conus cylindraceus,W-Msc-215474,Conus cylindraceus,null,192793
CONESNAILS,192796,NA,iucn,TRUE,Gastropoda,Conus musicus,W-Msc-215435,Conus musicus,null,192796
