iucn_sid,deep,area,totarea,shallow_pct,deep_pct,habitat,paired_map,max_depth,shallow_str,shallow,spp_group,sciname,class,am_sid,reviewed,area_iucn,area_am,area_total,area_overlap,sm_range,sm_perc,area_ratio,lg_area_pct,spp_group_text,occurcells
133104,shallow,15770.0,31157.870000000003,0.5061321585846529,0.4938678414153471,"This species occurs in shallow, tropical, fringing reefs. This species is found from 2-20 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133105,shallow,10532462.31,21405332.35,0.4920485296739623,0.5079514703260377,"This species is found in shallow, clear water, especially reef flats, generally only to depths of 5 m.",FALSE,5,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133106,shallow,10360389.42,19943015.9,0.5194996319488469,0.48050036805115315,"This species is found in a wide range of reef environments, and does well in sedimented and turbid waters. This species is found to 20 m.",TRUE,20,FALSE,TRUE,CORALS_Part1,Acanthastrea hillae,Anthozoa,URM-Cn-5849,NA,21960086.2,9418372.6,23172496.1,8205962.802985242,AM,87.127,42.889,5.928,Corals,44
133107,shallow,5297071.14,11680516.59,0.4534963072211175,0.5465036927788824,"This species is found in shallow, protected reef environments, generally to depths of 20 m.",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133109,shallow,3638357.07,7191904.08,0.505896217403389,0.49410378259661103,This species is usually found in reef slopes. The maximum size is 50 cm. Branches can break off easily and regenerate as a form of asexual reproduction. This species is found from 3-15 m.,TRUE,15,FALSE,TRUE,CORALS_Part3,Galaxea acrhelia,Anthozoa,URM-Cn-5901,NA,8024262.9,3750825.2,9411136.0,2363952.0564667135,AM,63.025,46.744,2.166,Corals,4
133110,shallow,9615434.77,17693855.509999998,0.5434335532222282,0.4565664467777718,This species is found on reef slopes in water depths of 3-25 m. (Hoeksema 1990). This is a free-living species and the maximum size is 48 cm. The generation length for this species is at least 10 years. This species is found from 3-25 m.,TRUE,25,FALSE,TRUE,CORALS_Part1,Ctenactis crassa,Anthozoa,URM-Cn-5750,NA,19471233.5,6126103.2,20129257.7,5468079.099053909,AM,89.259,31.462,5.256,Corals,15
133111,shallow,338474.27,475518.34,0.7118006636715631,0.28819933632843686,This species is found in shallow reef environments. It prefers tropical reef environments. This species is found to at least 8 m.,TRUE,8,TRUE,TRUE,CORALS_Part3,Montipora saudii,Anthozoa,SLB-61810,NA,625245.0,286318.5,636752.9,274810.6805085861,AM,95.981,45.793,0.169,Corals,4
133112,shallow,4550606.74,8869009.46,0.51309075275245,0.48690924724755,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes. This species occurs subtidally on slopes, ledges on walls and submerged reefs (Wallace 1999). This species is found from 5-25 m.",TRUE,25,TRUE,TRUE,CORALS_Part1,Acropora caroliniana,Anthozoa,URM-Cn-4724,NA,9844518.3,7030440.4,12841863.6,4033095.0691273664,AM,57.366,71.415,2.657,Corals,14
133113,shallow,3993926.44,6718874.97,0.594433808908934,0.40556619109106595,"This species occurs in shallow, tropical reef environments. It is found in sheltered environments, especially sheltered lagoons with turbid water and soft substrates. This species is found from 2 m to at least 20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Montipora cactus,Anthozoa,URM-Cn-4880,NA,7649012.1,4123881.0,8741508.5,3031384.5174303944,AM,73.508,53.914,2.065,Corals,10
133115,shallow,5367349.39,12472253.489999998,0.4303431929364996,0.5696568070635004,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes and in tidal pools. <em>Acropora retusa</em> likely spawns annually in September and October in French Polynesia (Carroll <em>et al</em>. 2006). This species is found from 1-5 m.",TRUE,5,TRUE,TRUE,CORALS_Part1,Acropora retusa,Anthozoa,SLB-93474,NA,13603677.4,10010561.6,18766535.3,4847703.69418169,AM,48.426,73.587,3.672,Corals,28
133120,shallow,11221095.85,23305577.14,0.48147684919336003,0.5185231508066399,"This species occurs in shallow, tropical reefs in a wide range of environments, especially shallow turbid water. It occurs subtidally on reef slopes, walls, and submerged reefs (Wallace 1999). This species is found from 3-20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Acropora latistella,Anthozoa,SLB-61654,NA,25435654.4,12495180.5,28322317.6,9608517.235681877,AM,76.898,49.125,6.866,Corals,51
133121,shallow,25177.88,25177.88,1.0,0.0,"The known colonies of <em>S. glynni</em> were reported to be unattached and occur along the upper sand-coral rubble reef slope at a depth of 7 to 8.5 m (Budd and Guzmán 1994). Its current habitat is restricted to the aquarium of the Smithsonian Tropical Research Institute (Fenner 2001, Glynn 2001, Maté 2003).<br/><br/>The genus <em>Siderastrea</em> contains only five extant species (Van-Oppen <em>et al</em>. 2006). Budd and Guzmán (1994) hypothesized that <em>S. glynni</em> originated from a rare dispersal event from the central Pacific. However, new studies conducted by Forsman <em>et al</em>. (2005) have revealed that it is more likely that S. glynni originated by a breach of the Panama Isthmus, or by a contemporary introduction by ship. <br/><br/>Glynn (1997) suggested that <em>S. glynni</em> could be an ENSO immigrant, and that colonies perhaps settled and started growing sometime between 1982 and 1985. Glynn (1994) agued that this could be possible if there is a source population located in the Gulf of Panama or elsewhere in the equatorial eastern Pacific (Glynn 1997).",TRUE,8,FALSE,TRUE,CORALS_Part1,Siderastrea glynni,Anthozoa,URM-Cn-6145,NA,30447.5,83966.4,114414.0,0.0,IUCN,0.0,36.262,0.023,Corals,3
133122,shallow,1088497.6,2611850.17,0.4167534617806963,0.5832465382193037,"This species occurs in shallow reef environments. This species is found from 2-10 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,10,TRUE,TRUE,CORALS_Part3,Acropora plantaginea,Anthozoa,SLB-93687,NA,2910885.6,2139229.2,3948345.6,1101769.2251742408,AM,51.503,73.491,0.786,Corals,11
133123,shallow,4652696.35,7457732.89,0.6238754348843405,0.3761245651156595,"This species is found in shallow, protected reef environments, generally to depths of 20 m.",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133124,shallow,1642545.96,2882010.96,0.5699305043586649,0.4300694956413351,"Colonies are found on flat or gently sloping back reef and fore reef environments from 1-25 m depth, most commonly from 5-15 m (Goreau and Wells, 1967; E. Weil and A. Bruckner pers. comm.). Colonies do not occur in extremely exposed locations. This colony is resistant to heavy wave surge; however, colonies will occasionally topple due to bioerosion at the bases. Upper portions of the colonies generally survive, and the colony produces multiple new pillars which continue to grow upward (A. Bruckner pers. comm.).",TRUE,25,FALSE,TRUE,CORALS_Part1,Dendrogyra cylindrus,Anthozoa,SLB-158750,NA,3211066.1,2359887.1,3694722.3,1876230.8744634502,AM,79.505,73.492,0.867,Corals,4
133125,shallow,3452217.59,5470747.859999999,0.6310321145014349,0.3689678854985651,"This species occurs in shallow reef environments protected from strong wave action. <em>Acropora fenneri</em>, <em>A. derawanensis</em> and <em>A. filiformis</em> may occur together in the same habitat.",TRUE,NA,TRUE,TRUE,CORALS_Part1,Acropora fenneri,Anthozoa,URM-Cn-4748,NA,6285504.6,3115592.8,6774515.1,2626582.3267440023,AM,84.304,49.568,1.697,Corals,6
133127,shallow,11458681.31,22655306.03,0.505783558819576,0.49421644118042396,This species is found on reef slopes and rocky areas. This species is found to 40 m.,TRUE,40,FALSE,TRUE,CORALS_Part1,Symphyllia valenciennesii,Anthozoa,URM-Cn-5896,NA,24959400.9,13677552.0,27311463.2,11325489.709219549,AM,82.803,54.799,6.737,Corals,53
133128,shallow,943021.22,1160466.71,0.812622380180126,0.187377619819874,"This species occurs in shallow, tropical reef environments. It is found on rocky foreshores in shallow turbid water. This species is found from 2-20 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,20,TRUE,TRUE,CORALS_Part1,Acropora pruinosa,Anthozoa,URM-Cn-4812,NA,1346025.6,243067.6,1387541.9,201551.33437698527,AM,82.92,18.058,0.363,Corals,3
133129,shallow,9691641.47,18384705.04,0.5271578439204593,0.4728421560795407,"This species is found in shallow, tropical reef environments. This species is found from 5-20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Astreopora ocellata,Anthozoa,URM-Cn-4872,NA,20106843.7,10476922.3,22330583.9,8253182.076922956,AM,78.775,52.106,5.427,Corals,34
133131,shallow,6151554.66,10915259.280000001,0.5635738466855731,0.4364261533144269,"This species occurs in shallow, tropical reef environments in turbid waters and in lagoons. It also occurs in clear-water habitats. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Montipora friabilis,Anthozoa,URM-Cn-4903,NA,12242975.4,9091460.4,16056572.4,5277863.398287974,AM,58.053,74.259,3.305,Corals,26
133132,shallow,9233129.79,18330708.56,0.5036973753512123,0.4963026246487877,"This species occurs on shallow reef flats. It occurs on reef flats and shallow lagoons, also exposed upper reef slopes and deep water. It is found from 0-5 m. <br/><br/>Where zoning can be detected on reef flats, <em>Acropora aspera</em> tends to occur between the ranges of <em>A. millepora</em> (outer flat) and <em>A. pulchra</em> (inner flat) and overlapping with each species at the edges of its range. It can be confused with either species, but especially with <em>A. pulchra</em>, with which it can occur in dense stands (Wallace 1999).<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,5,TRUE,TRUE,CORALS_Part3,Acropora aspera,Anthozoa,URM-Cn-4714,NA,20046255.3,11995499.3,22346442.1,9695312.539970672,AM,80.825,59.839,5.411,Corals,116
133133,shallow,4351122.27,8841309.71,0.4921354881481693,0.5078645118518307,"This species is found on shallow reefs. It is also found in lagoons or reef slopes protected from strong wave action. This species is restricted to enclosed lagoons and protected reef slope habitats and thus may be missed on many reefs (Wallace 1999). This species is found from 2-18 m (Fenner and Richards pers. comm.).<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,18,TRUE,TRUE,CORALS_Part1,Acropora abrolhosensis,Anthozoa,URM-Cn-4708,NA,9650161.9,7498361.8,13382799.3,3765724.3689871742,AM,50.221,77.702,2.605,Corals,16
133134,shallow,1743194.83,3099917.85,0.5623358148023181,0.4376641851976819,"This is a common species. <em>M. annularis</em> is found from 0.5-82 m (Reed 1985), and is often the most abundant coral from 1-10 m, especially in semi-protected reef environments; it is frequently a dominant species of lagoons and upper reef slopes.",TRUE,82,FALSE,TRUE,CORALS_Part3,Montastraea annularis,Anthozoa,URM-Cn-5592,NA,3492335.2,3344431.7,4500257.4,2336509.57481222,AM,69.863,95.765,0.943,Corals,18
133136,shallow,5369533.02,9376684.77,0.5726472790446596,0.4273527209553404,This species occurs in shallow reef environments. This species is found on the back and foreslope of the reef and in lagoons.,FALSE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133138,shallow,335453.59,472497.66000000003,0.7099582038141734,0.2900417961858266,"This species occurs in shallow, tropical reef environments on upper reef slopes. This species is found from 5-20 m. <br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133139,shallow,10929775.41,21453243.060000002,0.50946961163083,0.49053038836916996,"This species occurs in all shallow, tropical reef environments. It is found subtidally on deeper parts of reef flat and reef edge, reef slopes and walls, and submerged reefs (Wallace 1999). <em>A. palifera</em> is commonly found from 3-11 m, rarely from 12-15 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is considered to be a main reef-framework builder and is found at 0-4 m of Chagos and 0-5 m off the north Great Barrier Reef (Sheppard 1982). This species can be found from 2-20 m.",TRUE,20,TRUE,TRUE,CORALS_Part3,Isopora palifera,Anthozoa,SLB-184813,NA,23525889.9,11222369.6,25235893.6,9512365.848155957,AM,84.763,47.702,6.35,Corals,61
133140,shallow,10069668.88,17039953.96,0.5909446060498629,0.4090553939501371,"This species is most abundant in shallow reef habitat at depths of less than 15 m.<br/><br/>Millepora species are generally found in inshore areas characterized by turbidity, and exhibit a tolerance for siltation. They often occur in clear offshore sites (Lovell pers. comm.)",FALSE,15,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133142,shallow,698341.67,814433.8600000001,0.8574565772596929,0.14254342274030707,"<p><em>Cladocora caespitosa</em> occurs on a wide range of substratum, a range of depths (commonly from 5 to 40 m depth), and hydrodynamic conditions (Zibrowius 1980). In Cyprus, the species occurs in the first meters of depth (1-5 m) (Hadjioannou pers. comm. 2015), whilst in several western Mediterranean locations, such as Medes Islands and Cap de Creus, the species is commonly found below 20 m depth in dim light conditions (Kersting 2013). The capacity of the species to tolerate a range of environments and to withstand seasonal abiotic factors such as temperature and light, typical of temperate seas as the <a>Mediterranean,</a><span class=""MsoCommentReference"">&#160;is probably related to the ability of this species to regulate autotrophy and heterotrophy depending on the environmental light conditions, as suggested by Hoogenboom <em>et al</em>. (2010).</p><p><em>Cladocora caespitosa</em> may occur in a wide range of habitats, from shallow photophilic communities to circalitoral assemblages, however, the equilibrium between hydrodynamic protection and high water exchange through strong currents seems to enhance the development of extensive <em>C. caespitosa</em> populations, as occurs in the Mjlet National Park and Columbretes Islands (Kružić and Benkovic 2008, Kesting and Linares 2012).</p><p>The high prevalence of macroalgae has been considered a limiting factor in the development of this coral (e.g., Peirano <em>et al. </em>1998, Rodolfo-Metalpa <em>et al</em>. 1999). However, the coral has been shown to be able to successfully compete with those algae in some localities, as happens in the Illa Grossa Bay where algal cover is high and most of the coral colonies and banks occur within the infralitoral photophilic algal community (Kersting and Linares 2012, Kersting 2013); whilst in other localities such the&#160;Adriatic and Marmara seas, the presence of algae (mainly <em>C. racemosa</em>) has been observed to impact the growth of the species&#160;(B. Özalp pers. comm. 2014,&#160;Kružić and <span lang=""EN-US"">Požar-Domac 2007).</span></p>  <p>The sexual reproduction of the species has been recorded<em> in situ </em>in the Adriatic Sea (Kružic <em>et al</em>. 2008), where the coral has been described as hermaphroditic at colony and polyp levels. Spawning has been observed to occur coinciding with increasing Summer water temperature and correlated with the lunar cycle. Eggs are released by the polyps in a mucus coating as clumps of eggs, that binds them together, while sperm are freely released (Kružic <em>et al</em>. 2008). In the western Mediterranean, histological analyses have shown that the coral is gonochoric (Kersting <em>et al</em>. 2013c). Spawning time has been observed to differ significantly between the Adriatic Sea and the western Mediterranean; in the former, spawning was observed at the beginning of Summer, coinciding with rising sea water temperatures (Kružic <em>et al</em>. 2008), whilst in the western Mediterranean spawning seems to occur at the end of the Summer coinciding with the cooling of sea water temperature (Kersting <em>et al</em>. 2013c). <a></a><a>These notable differences on reproductive biology between these two regions should be further investigated.</a></p>  <p><a><span style="""">Based on average sizes and growth rates of the species, we assume </span>that average generation length is 30 years<span style="""">.&#160;Average&#160;longevity is not known, but likely to be more than 100 </span></a><a>years.</a>&#160;In the Adriatic Sea and Columbretes Islands, colonies of already 300 years have been described.</p>",TRUE,40,TRUE,TRUE,CORALS_Part3,Cladocora caespitosa,Anthozoa,URM-Cn-5096,NA,1148304.7,1333772.6,1613687.2,868390.0978207425,IUCN,75.624,86.094,0.36,Corals,52
