am_sid,env_area,geom_area,reviewed,occurcells,sciname,geom_area_per_cells,env_area_per_cells,clipped
Fis-24140,2217738.8035,2915331.58,null,151,Narcine brasiliensis,19306.83165562914,14687.011943708609,FALSE
Fis-24151,14114801.6848,22468238.36,null,235,Nomeus gronovii,95609.52493617022,60062.98589276596,FALSE
Fis-24153,5140382.1559,11612529.75,null,285,Notorynchus cepedianus,40745.71842105263,18036.42861719298,FALSE
Fis-24154,199107851.306,283433365.35999995,null,833,Notoscopelus resplendens,340256.14088835526,239025.03157983194,FALSE
Fis-24225,398435.318,523000.99,null,90,Ophichthus cruentifer,5811.122111111111,4427.059088888889,FALSE
Fis-24226,1281621.2215,1846846.04,null,78,Ophichthus puncticeps,23677.513333333332,16431.04130128205,FALSE
Fis-24227,843223.219,1208057.35,null,74,Ophichthus triserialis,16325.099324324325,11394.908364864865,FALSE
Fis-24228,714622.9365,1076582.36,null,85,Ophichthus zophochir,12665.674823529413,8407.328664705881,FALSE
Fis-24259,2445125.5353,3216905.39,null,80,Paraconger caudilimbatus,40211.317375,30564.06919125,FALSE
Fis-24260,1872180.7023,2473097.21,null,194,Parasudis truculenta,12747.923762886598,9650.415991237114,FALSE
Fis-24267,1062899.3551,1728713.04,null,165,Phrynorhombus norvegicus,10477.048727272728,6441.814273333333,FALSE
Fis-24278,214880.0082,343161.31,null,24,Platyrhinoidis triseriata,14298.387916666667,8953.333675,FALSE
Fis-24300,215177.972,344036.56,null,18,Protomyctophum crockeri,19113.14222222222,11954.331777777777,FALSE
Fis-24302,949111.4389,1375823.4,1,267,Pseudophycis bachus,5152.896629213483,3554.724490262172,FALSE
Fis-24303,738960.5505,899896.67,null,51,Pseudophycis breviuscula,17645.03274509804,14489.42255882353,FALSE
Fis-24308,1908578.3297000001,4238022.57,null,289,Bathyraja aleutica,14664.437958477509,6604.077265397924,FALSE
Fis-24310,2229481.5559,3945732.83,1,378,Bathyraja interrupta,10438.44664021164,5898.099354232804,FALSE
Fis-24311,2801043.3937,6103001.3,null,369,Bathyraja parmifera,16539.29891598916,7590.903505962059,FALSE
Fis-24312,751151.674,1127602.8,null,200,Raja rhina,5638.014,3755.75837,FALSE
Fis-24314,992377.6981,1351410.8800000001,null,70,Raja stellulata,19305.869714285716,14176.824258571429,FALSE
Fis-24315,1574418.7201,2813368.79,1,135,Bathyraja trachura,20839.768814814815,11662.36088962963,FALSE
Fis-24322,289734.44920000003,425620.84,null,57,Rhinobatos productus,7467.032280701755,5083.060512280702,FALSE
Fis-24323,1305194.4924,2048106.49,null,124,Rhinoptera bonasus,16516.987822580646,10525.762035483871,FALSE
Fis-24332,2724478.4773,4395113.97,null,178,Salvelinus malma,24691.65151685393,15306.058861235955,FALSE
Fis-24353,207787.591,290437.29,null,30,Spirinchus starksi,9681.242999999999,6926.2530333333325,FALSE
Fis-24354,510151.5101,824262.16,null,47,Spirinchus thaleichthys,17537.492765957446,10854.287448936171,FALSE
Fis-24362,2748641.5087,3545864.41,null,459,Synodus foetens,7725.194793028323,5988.325727015251,FALSE
Fis-24363,2719113.7462,3682436.11,null,286,Synodus intermedius,12875.650734265733,9507.390720979021,FALSE
Fis-24364,406295.2496,630458.38,null,79,Synodus lucioceps,7980.48582278481,5142.977843037975,FALSE
Fis-24365,3403035.2657,4346894.92,null,286,Synodus synodus,15198.933286713287,11898.724705244755,FALSE
Fis-24371,6357300.0138,15805394.19,null,344,Tarletonbeania crenularis,45945.913343023254,18480.523295930234,FALSE
Fis-24372,1249680.5141,1907982.39,null,105,Thalassoma pavo,18171.260857142857,11901.719181904762,FALSE
Fis-24376,353259.1899,426059.74,null,54,Tilapia guineensis,7889.995185185185,6541.83685,FALSE
Fis-24377,1922483.1792,2540535.11,null,180,Torpedo torpedo,14114.083944444445,10680.462106666666,FALSE
Fis-24386,17757173.3876,41427581.45,null,256,Triphoturus mexicanus,161826.4900390625,69363.9585453125,FALSE
Fis-24394,723335.3841,1064475.11,null,68,Zapteryx exasperata,15654.04573529412,10637.285060294118,FALSE
Fis-24397,534793.6825,636368.14,null,27,Acanthemblemaria aspera,23569.190370370372,19807.173425925925,FALSE
Fis-24399,3687200.1890000002,7269022.31,null,57,Acantholumpenus mackayi,127526.70719298245,64687.72261403509,FALSE
Fis-24400,2171143.3171,2990752.3,null,200,Achirus lineatus,14953.761499999999,10855.7165855,FALSE
Fis-24401,1203769.2028,1522240.57,null,31,Acyrtops beryllinus,49104.53451612903,38831.264606451616,FALSE
Fis-24403,135389.0001,223607.09,null,16,Agonopsis sterletus,13975.443125,8461.81250625,FALSE
Fis-24404,463915.2425,710208.63,null,48,Agonopsis vulsa,14796.013125,9664.900885416666,FALSE
Fis-24406,2660348.5344000002,6282795.05,null,484,Leptagonus decagonus,12980.981508264462,5496.587880991736,FALSE
Fis-24407,1375462.9502,2744534.47,null,22,Alectrias alectrolophus,124751.56681818183,62521.04319090909,FALSE
Fis-24409,12440957.6026,17097308.28,1,353,Aluterus monoceros,48434.30107648725,35243.50595637394,FALSE
Fis-24410,14670531.331,19384785.58,null,442,Aluterus scriptus,43856.98095022624,33191.24735520362,FALSE
Fis-24412,3784385.3043,6543901.13,null,77,Amblycirrhitus pinos,84985.72896103896,49147.861094805194,FALSE
Fis-24417,60367.3614,76778.46,null,13,Amphistichus koelzi,5906.035384615385,4643.643184615385,FALSE
Fis-24418,40451.2871,50359.23,null,13,Amphistichus rhodoterus,3873.7869230769234,3111.6374692307695,FALSE
Fis-24419,904081.6461,1170363.91,null,122,Ancylopsetta dilecta,9593.146803278687,7410.505295901639,FALSE
Fis-24420,174905.3586,208841.41,null,36,Anisotremus davidsonii,5801.150277777778,4858.4821833333335,FALSE
Fis-24421,1134638.7973,2223188.67,null,52,Anoplagonus inermis,42753.628269230765,21819.976871153845,FALSE
Fis-24422,668837.3716,880371.78,null,47,Antennarius multiocellatus,18731.314468085107,14230.582374468084,FALSE
Fis-24424,286207.43929999997,331568.52,null,101,Apeltes quadracus,3282.8566336633667,2833.7370227722768,FALSE
Fis-24427,2098665.032,2818127.1,null,85,Apogon aurolineatus,33154.43647058824,24690.176847058825,FALSE
Fis-24428,1302442.9964,1599798.62,null,67,Apogon binotatus,23877.591343283584,19439.44770746269,FALSE
Fis-24429,284237.9419,392818.5,null,14,Apogon guadalupensis,28058.464285714286,20302.710135714286,FALSE
Fis-24430,1877878.5797,2434731.84,null,143,Apogon maculatus,17026.09678321678,13132.018039860139,FALSE
Fis-24431,1745838.1132,2234760.55,null,64,Apogon townsendi,34918.13359375,27278.72051875,FALSE
Fis-24432,410239.9261,756579.79,null,76,Lycodes cortezianus,9954.997236842106,5397.893764473684,FALSE
Fis-24433,2381553.842,4395754.21,null,307,Aptocyclus ventricosus,14318.417622149836,7757.504371335505,FALSE
Fis-24435,2304586.6861,2876272.34,null,104,Ariomma melanum,27656.464807692308,22159.487366346155,FALSE
Fis-24436,2028870.6694,5834350.98,null,256,Artediellus uncinatus,22790.433515625,7925.27605234375,FALSE
Fis-24437,107467.487,220230.32,null,24,Artedius corallinus,9176.263333333334,4477.811958333333,FALSE
Fis-24438,170694.7646,456150.85,null,28,Ruscarius creaseri,16291.101785714285,6096.241592857143,FALSE
Fis-24439,308330.7849,426934.93,null,157,Artedius harringtoni,2719.33076433121,1963.8903496815287,FALSE
Fis-24440,831049.2264,2100962.81,null,87,Artedius lateralis,24148.997816091956,9552.28995862069,FALSE
Fis-24441,1894981.0435,3413773.65,null,552,Aspidophoroides monopterygius,6184.372554347826,3432.936673007246,FALSE
Fis-24442,10922435.3765,13720565.62,null,30,Assurger anzac,457352.1873333333,364081.1792166667,FALSE
Fis-24443,891545.4963,1268462.75,null,35,Astrapogon alutus,36241.79285714286,25472.728465714285,FALSE
Fis-24444,1284225.0184,1634950.44,null,63,Astrapogon puncticulatus,25951.594285714284,20384.5241015873,FALSE
Fis-24445,1555301.2478,2063038.42,null,69,Astrapogon stellatus,29899.107536231884,22540.5977942029,FALSE
Fis-24447,1558847.9355,2117029.28,null,87,Astroscopus y-graecum,24333.66988505747,17917.792362068965,FALSE
Fis-24448,6522928.5473,9491267.79,null,40,Atelomycterus marmoratus,237281.69474999997,163073.2136825,TRUE
Fis-24449,1648576.7451,2386988.3,null,112,Atherinomorus stipes,21312.395535714284,14719.435224107143,FALSE
Fis-24450,241082.4577,328923.25,null,87,Atherinops affinis,3780.727011494253,2771.062732183908,FALSE
Fis-24451,510349.1617,963926.98,null,41,Atractoscion nobilis,23510.414146341463,12447.540529268292,FALSE
Fis-24453,657104.2495,974282.06,null,94,Bagre panamensis,10364.702765957447,6990.470739361703,FALSE
Fis-24456,765282.1935,1138202.67,null,272,Bathyagonus alascanus,4184.568639705882,2813.5374761029416,FALSE
Fis-24457,646925.3763,1041131.73,null,172,Bathyagonus infraspinatus,6053.091453488372,3761.194048255814,FALSE
Fis-24458,429834.7231,679819.85,null,75,Bathyagonus pentacanthus,9064.264666666666,5731.129641333333,FALSE
Fis-24459,1061256.8226,1382188.04,null,32,Bathygobius curacao,43193.37625,33164.27570625,FALSE
Fis-24460,6964497.4869,9537480.11,null,243,Bathygobius soporator,39248.88934156379,28660.483485185185,FALSE
Fis-24461,2384177.9847,3096053.65,null,104,Bellator brachychir,29769.746634615385,22924.788314423076,FALSE
Fis-24462,1483631.2947,1952405.85,null,77,Bellator egretta,25355.92012987013,19267.938892207792,FALSE
Fis-24463,834483.0055,1100688.82,null,146,Bellator militaris,7538.9645205479455,5715.637023972603,FALSE
Fis-24464,486366.0014,607710.29,null,75,Bellator xenisma,8102.803866666667,6484.880018666667,FALSE
Fis-24465,1336334.1784,1905828.92,null,116,Bembrops gobioides,16429.559655172412,11520.122227586207,FALSE
Fis-24466,3754412.8262,6588261.49,null,87,Benthodesmus elongatus,75727.1435632184,43154.170416091954,FALSE
Fis-24467,1519157.5051,3175095.49,null,116,Blepsias cirrhosus,27371.512844827586,13096.185388793103,FALSE
Fis-24468,335996.3385,462648.88,null,28,Bothragonus swanii,16523.174285714285,11999.869232142857,FALSE
Fis-24469,703463.1407,1115628.07,null,40,Bothrocara pusillum,27890.70175,17586.5785175,FALSE
Fis-24470,9115092.072,12798068.18,null,570,Bothus ocellatus,22452.751192982454,15991.3896,FALSE
Fis-24471,588188.8285000001,770420.2,1,39,Brosmophycis marginata,19754.3641025641,15081.764833333335,FALSE
Fis-24472,1236623.3167,2616213.41,null,53,Bryozoichthys lysimus,49362.517169811326,23332.515409433963,FALSE
Fis-24473,421768.5375,559979.9400000001,1,83,Calamus brachysomus,6746.746265060242,5081.548644578313,FALSE
Fis-24476,1119686.4177,1568038.41,null,80,Diplogrammus pauciradiatus,19600.480125,13996.080221250002,FALSE
Fis-24477,2022717.8508,2618949.98,null,73,Cantherhines macrocerus,35876.02712328767,27708.46370958904,FALSE
Fis-24478,13608969.0957,17083847.41,null,227,Canthidermis maculata,75259.23969162996,59951.405707929516,FALSE
Fis-24479,6208585.8938,10560301.49,null,146,Canthidermis sufflamen,72330.83212328768,42524.56091643836,FALSE
Fis-24480,1684709.7618,2216253.48,null,196,Canthigaster rostrata,11307.415714285715,8595.457968367347,FALSE
Fis-24481,2601308.6811,3174273.81,null,171,Carapus bermudensis,18563.004736842107,15212.331468421053,FALSE
Fis-24482,730024.7047,1175517.02,null,109,Caulolatilus princeps,10784.559816513762,6697.474355045872,FALSE
Fis-24483,119785.9572,265348.26,null,27,Cebidichthys violaceus,9827.713333333333,4436.516933333333,FALSE
Fis-24486,1038135.5725,1468957.4,null,150,Centropristis ocyurus,9793.049333333332,6920.903816666667,FALSE
Fis-24487,458012.7413,550711.94,null,143,Centropristis philadelphica,3851.132447552447,3202.886302797203,FALSE
Fis-24489,551756.5543,790051.26,null,104,Chaetodipterus zonatus,7596.646730769231,5305.351483653846,FALSE
Fis-24491,88664.486,129483.7,null,12,Chasmodes bosquianus,10790.308333333332,7388.707166666667,FALSE
Fis-24492,259596.1837,300857.2,null,19,Cheilotrema saturnum,15834.589473684211,13662.957036842105,FALSE
Fis-24493,426439.7478,821088.15,null,65,Chilara taylori,12632.125384615385,6560.611504615385,FALSE
Fis-24494,2279416.8103,3163618.73,null,108,Chilomycterus antennatus,29292.76601851852,21105.711206481483,FALSE
Fis-24495,575151.3582,1263991.23,null,52,Chirolophis decoratus,24307.523653846154,11060.603042307692,FALSE
Fis-24496,490692.1181,793073.29,null,47,Chirolophis nugator,16873.899787234044,10440.257831914894,FALSE
Fis-24498,607034.1977,1209199.22,null,70,Chitonotus pugetensis,17274.27457142857,8671.91711,FALSE
Fis-24499,1371411.6876,1714376.8800000001,null,74,Chromis cyanea,23167.255135135136,18532.590372972973,FALSE
Fis-24500,2144915.0976,2521193.31,null,53,Chromis insolata,47569.68509433962,40470.096181132074,FALSE
Fis-24501,84725.8706,91535.79,null,22,Chromis punctipinnis,4160.717727272727,3851.175936363636,FALSE
Fis-24506,2543969.9523,3319987.57,null,213,Citharichthys cornutus,15586.796103286384,11943.520902816901,FALSE
Fis-24507,2626322.7977,6313446.5200000005,null,201,Citharichthys sordidus,31410.18169154229,13066.28257562189,FALSE
Fis-24509,1763966.4337,2336055.11,null,70,Clepticus parrae,33372.21585714285,25199.52048142857,FALSE
Fis-24510,542152.3068,940369.71,null,52,Clevelandia ios,18084.032884615382,10426.0059,FALSE
Fis-24511,1044939.3107,2123073.73,null,122,Clinocottus acuticeps,17402.24368852459,8565.076317213116,FALSE
Fis-24512,111827.6784,183292.71,null,54,Clinocottus analis,3394.309444444444,2070.8829333333333,FALSE
Fis-24513,1192792.9021,2177418.96,null,90,Clinocottus embryum,24193.543999999998,13253.254467777779,FALSE
Fis-24514,217730.2223,388512.04,null,58,Clinocottus globiceps,6698.4834482758615,3753.96935,FALSE
Fis-24518,14869353.0686,22428562.73,null,220,Cookeolus japonicus,101948.01240909091,67587.96849363636,FALSE
Fis-24520,1363260.5869,1785651.77,null,56,Coryphopterus personatus,31886.638750000002,24343.939051785714,FALSE
Fis-24521,1766257.0608,2291829.81,null,51,Cosmocampus albirostris,44937.839411764704,34632.4913882353,FALSE
Fis-24522,1233597.3586,1618690.12,null,35,Cosmocampus brachycephalus,46248.289142857146,35245.638817142855,FALSE
Fis-24523,855355.3599,1069907.88,null,4,Cosmocampus profundus,267476.97,213838.839975,FALSE
Fis-24533,1895018.6797,2438430.43,null,203,Cyclopsetta fimbriata,12011.972561576356,9335.067387684729,FALSE
Fis-24537,1728817.62,2107679.92,null,149,Decodon puellaris,14145.502818791945,11602.802818791946,FALSE
Fis-24539,152881423.7077,214066906.89,null,106,Desmodema polystictum,2019499.1216037734,1442277.5821481133,FALSE
Fis-24540,1837897.3237,2256958.33,null,210,Diplectrum bivittatum,10747.42061904762,8751.892017619048,FALSE
Fis-24541,134850.372,136650.31,null,18,Diplodus argenteus argenteus,7591.683888888889,7491.687333333333,FALSE
Fis-24542,477895.501,683560.01,null,91,Dormitator latifrons,7511.648461538462,5251.598912087912,FALSE
Fis-24543,1794301.0352,2241979.54,null,150,Dormitator maculatus,14946.530266666667,11962.006901333334,FALSE
Fis-24544,1949435.685,2491018.7,null,125,Eleotris pisonis,19928.1496,15595.485480000001,FALSE
Fis-24545,2618878.4103,7656350.63,null,181,Embassichthys bathybius,42300.2797237569,14468.941493370166,FALSE
Fis-24551,1083549.3237,1309412.7,null,40,Enneanectes pectoralis,32735.317499999997,27088.733092500002,FALSE
Fis-24552,358286.247,496420.96,null,94,Enophrys bison,5281.074042553192,3811.555819148936,FALSE
Fis-24553,3194984.6902,5444128.71,null,101,Enophrys diceraus,53902.26445544555,31633.511784158418,FALSE
Fis-24554,1130749.6871,1477547.96,null,40,Enophrys lucasi,36938.699,28268.7421775,FALSE
Fis-24555,2107938.8811,4178066.07,null,155,Eopsetta jordani,26955.264967741936,13599.605684516127,FALSE
Fis-24556,2476490.7088,3124710.87,null,121,Dermatolepis inermis,25824.056776859506,20466.865361983473,FALSE
Fis-24557,4448903.972,6086700.44,null,83,Neoepinnula orientalis,73333.74024096386,53601.25267469879,FALSE
Fis-24559,1985199.3103,2517932.27,null,170,Equetus lanceolatus,14811.366294117648,11677.643001764705,FALSE
Fis-24560,1605866.4762,2288259.86,null,77,Equetus punctatus,29717.660519480516,20855.40878181818,FALSE
Fis-24562,919920.2317,1337383.31,1,36,Erilepis zonifer,37149.53638888889,25553.339769444443,FALSE
Fis-24563,1776176.7777,2233130.77,null,76,Erotelis smaragdus,29383.299605263157,23370.747075,FALSE
Fis-24604,542219.296,734460.95,null,59,Etropus microstomus,12448.490677966101,9190.157559322033,FALSE
Fis-24605,1579908.1145,2634524.4,null,111,Eucinostomus gracilis,23734.454054054055,14233.406436936935,FALSE
Fis-24607,1940888.7778,2505767.32,null,78,Ulaema lefroyi,32125.22205128205,24883.18945897436,FALSE
Fis-24609,129411760.5863,140192061.03,null,21,Eumecichthys fiski,6675812.43,6162464.78982381,FALSE
Fis-24610,3817155.915,6302525.53,null,86,Eumesogrammus praecisus,73285.18058139535,44385.53389534884,FALSE
Fis-24611,1778128.0291,2948076.2600000002,null,162,Eumicrotremus orbis,18198.001604938272,10976.098945061727,FALSE
Fis-24612,2749078.8929,7150900.5200000005,null,453,Eumicrotremus spinosus,15785.652362030905,6068.606827593819,FALSE
Fis-24613,1376159.6385000001,1688823.22,null,106,Evorthodus lyricus,15932.294528301887,12982.638099056605,FALSE
Fis-24618,226858.3447,280854.99,null,122,Fundulus heteroclitus,2302.090081967213,1859.4946286885245,FALSE
Fis-24622,435194.9966,541818.91,null,78,Fundulus majalis,6946.3962820512825,5579.4230333333335,FALSE
Fis-24627,609681.7411,939867.97,null,61,Fundulus similis,15407.671639344262,9994.782640983607,FALSE
Fis-24632,1158367.8282,1419378.95,null,66,Platygillellus rubrocinctus,21505.741666666665,17551.027700000002,FALSE
Fis-24633,207581.7473,258295.31,1,67,Girella nigricans,3855.153880597015,3098.235034328358,FALSE
Fis-24636,498675.7442,1161364.61,null,79,Gobiesox maeandricus,14700.817848101267,6312.351192405064,FALSE
Fis-24637,1257818.3024,1708775.3,null,45,Gobiesox punctulatus,37972.78444444445,27951.51783111111,FALSE
Fis-24640,6244634.0411,9062947.57,null,149,Gobionellus oceanicus,60825.151476510066,41910.29557785235,FALSE
Fis-24648,2395114.9094,2977691.51,null,107,Gonioplectrus hispanus,27828.892616822428,22384.251489719623,FALSE
Fis-24650,1616573.5769,2191263.52,null,85,Gymnachirus texae,25779.57082352941,19018.512669411764,FALSE
Fis-24651,4346793.0401,6351890.38,1,190,Gymnelus viridis,33431.002,22877.858105789473,FALSE
Fis-24652,2773905.8979,4021179.21,null,173,Gymnocanthus galeatus,23243.810462427744,16034.13813815029,FALSE
Fis-24653,5119568.7922,10763206.86,1,335,Gymnocanthus tricuspis,32128.975701492534,15282.294902089552,FALSE
Fis-24655,1597452.1632,1988916.49,null,177,Halichoeres bivittatus,11236.816327683615,9025.15346440678,FALSE
Fis-24656,1447710.474,1929602.35,null,82,Halichoeres caudalis,23531.735975609758,17655.005780487805,FALSE
Fis-24657,2021560.7552,2681795.05,null,55,Halichoeres cyanocephalus,48759.909999999996,36755.65009454545,FALSE
Fis-24658,1671868.1877,2228101.74,null,83,Halichoeres garnoti,26844.599277108435,20142.99021325301,FALSE
Fis-24659,1578715.0315,2049727.3800000001,null,88,Halichoeres maculipinna,23292.356590909094,17939.94353977273,FALSE
Fis-24660,1160348.0707,1342502.22,null,59,Halichoeres pictus,22754.27491525424,19666.916452542373,FALSE
Fis-24661,1458870.2856,1741425.55,null,96,Halichoeres poeyi,18139.849479166667,15196.565475000001,FALSE
Fis-24662,180846.5665,206118.36000000002,null,52,Halichoeres semicinctus,3963.8146153846155,3477.818586538461,FALSE
