iucn_sid,deep,deeparea,totarea,shallow_pct,habitat,paired_map,max_depth,shallow_str,shallow,am_sid,sciname,reviewed,popn_trend,popn_category,category_score,spp_group,id_no,spatial_source,name_verified,area_total,area_am,area_iucn,area_overlap,sm_perc,sm_range,area_ratio,lg_area_pct,spp_group_text,occurcells
133195,1,1779296,2830809.09,0.371453198209138,"This species occurs on shallow rocky foreshores and reefs. This species is found from 1-15 m depth. <br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,15,TRUE,TRUE,SLB-93690,Acropora appressa,NA,Decreasing,NT,0.2,CORALS_Part1,133195,iucn,TRUE,3357554.9,1264631.7,3180519.5,1087596.30971593,86.001,AM,39.762,0.859,Corals,10
133197,1,14935638.39,28113113.87,0.468730555460166,"This species occurs in shallow reef environments from exposed reef fronts to protected fringing reefs and coral communities on rocky substrata (Guzmán pers. comm.), at depths of 1 to 54 m (Reyes-Bonilla <em>et al</em>. 2005). <em>P. verrucosa</em> is commonly found from 1-15 m, rarely 18-20 m, in the South China Sea and the Gulf of Siam (Titlyanov and Titlyanova 2002). The maximum size is 30 cm across.<br/><br/>Pocilloporid corals, presumably including <em>P. verrucosa</em>, are generally amongst the strongest coral competitors with relatively high rates of calcification (Glynn 2001). However, coral species exhibiting high rates of calcification usually have relatively high mortality rates (Glynn 2000). Pocilloporid corals also usually predominate at shallow depths (1-15 m). Amongst the reef building corals in the Eastern Tropical Pacific region, pocilloporid species have the highest growth rates (Guzmán and Cortes 1993). They are the principal framework builders on Panamanian reefs (Glynn 2001).<br/><br/><em>Pocillopora</em> species are preyed on by at least nine groups of consumers. These vary in their consumption patterns, but include:<br/><br/>a) Species that bite off colony branch-tips: pufferfishes (<em>Arothron</em>), parrotfishes (<em>Scaridae</em>), filefishes (Monacanthidae) (Glynn 2002).<br/><br/>b) Species that scrape skeletal surface: hermit crabs (<em>Trizopagurus</em>, <em>Aniculus</em>, and <em>Calcinus</em>) (Glynn 2002).<br/><br/>c) Species that remove tissues but leave the skeleton intact: gastropods (<em>Jenneria pustulata</em> and <em>Quoyula</em> sp. (Glynn 2002)), buterflyfishes, angelfishes, damselfish (<em>Stegastes acapulcoensis</em>), and <em>Acanthaster planci</em> (Glynn 2002).<br/><br/>d) Species that abrade tissues and skeleton: <em>Eucidaris galapagensis</em> (Glynn 2001).<br/><br/><em>Jenneria</em> and <em>Acanthaster can kill whole, relatively large (approx. 30 cm in diameter) colonies of <em>Pocillopora</em> (Glynn 2002). Pocilloporid species can have crab (<em>Trapezia</em> sp.) and alpheid shrimp as mutualistic symbionts that protect the coral from the attack of the crown-of-thorns sea star <em>A. planci</em> (Glynn 2001).",TRUE,54,TRUE,TRUE,URM-Cn-5984,Pocillopora verrucosa,NA,Unknown,LC,0,CORALS_Part3,133197,iucn,TRUE,32569842.7,15350510.3,30742917.8,13523585.4990986,88.099,AM,49.932,8.298,Corals,161
133200,1,11383995.02,22903375.19,0.502955572025452,"This species occurs in shallow, tropical reef environments. It is found in most reef environments, but especially in lagoons. This is a fairly uncommon coral that appears to prefer reef slopes. Colonies may reach several metres in diameter (Wood 1983). This species is found on subtidal rock and rocky reefs. This species is found to 30 m.",TRUE,30,TRUE,TRUE,URM-Cn-5606,Oulophyllia crispa,NA,Decreasing,NT,0.2,CORALS_Part1,133200,iucn,TRUE,25791569.9,6344008.3,25202921.4,5755359.78698085,90.721,AM,25.172,6.803,Corals,41
133203,1,4019494.96,7749699.3,0.481335364844414,"It is found on lower reef slopes below 40 metres and subtidal, protected slopes, shelves, 25-70 m (Richards pers. comm.).",TRUE,70,FALSE,TRUE,URM-Cn-4840,Acropora tenella,NA,Decreasing,VU,0.4,CORALS_Part1,133203,iucn,TRUE,14372431.1,9913989.4,8547060.9,4088619.22386723,47.837,IUCN,86.212,2.676,Corals,25
133206,1,742679.82,1133177.71,0.344604281000197,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes exposed to strong wave action. This species is found from 3-12 m.",TRUE,12,TRUE,TRUE,URM-Cn-4819,Acropora roseni,NA,Decreasing,EN,0.6,CORALS_Part3,133206,iucn,TRUE,1376739.1,417487.8,1189093.1,229841.771009881,55.054,AM,35.11,0.321,Corals,3
133209,1,11285430.44,23039781.09,0.510176316523327,"This species occurs in shallow reef environments. This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslope, and in lagoons. This species is found to 25 m.",TRUE,25,TRUE,TRUE,URM-Cn-5567,Favites pentagona,NA,Decreasing,LC,0,CORALS_Part1,133209,iucn,TRUE,26363066.1,8618118.4,25448833.6,7703885.86337453,89.392,AM,33.864,6.869,Corals,51
133210,1,12188774.23,24938424.74,0.511245222700462,"This species occurs in all shallow, tropical reef environments. It is commonly found from 3-15 m, rarely from 1-2 m and 18-20 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanov, 2002). It is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslope, and in lagoons to 40 m. It can be found on inter-reef rubble substrate.",TRUE,40,TRUE,TRUE,URM-Cn-5554,Favia speciosa,NA,Decreasing,LC,0,CORALS_Part3,133210,iucn,TRUE,29187111.3,13384619.6,27511141.6,11708649.9544228,87.478,AM,48.652,7.426,Corals,173
133212,1,1335431.36,2972245.96,0.550699579384742,"This species occurs predominantly in soft-bottom habitats, including seagrass beds, branching coral thickets, sloping fore reef and back reef environments, in deeper lagoon habitats, and in the roots and sediments of mangrove islands. Found from 0.5-30 m, but most abundant from 1-15 m. This species is generally resistant to high rates of sedimentation, salinity and temperature changes.",TRUE,30,FALSE,TRUE,URM-Cn-5915,Oculina diffusa,NA,Stable,LC,0,CORALS_Part1,133212,iucn,TRUE,3869659.9,2057589.7,3332229.8,1520159.64793059,73.881,AM,61.748,0.899,Corals,40
133213,1,3525768.64,9576563.88,0.631833642611279,"This species is found in reef slopes as an attached, encrusting polyps with multiple mouths. The depth range is from 1-20 m (Hoeksema 1990). Maximum size is 81 cm.",TRUE,20,FALSE,TRUE,URM-Cn-5786,Lithophyllon undulatum,NA,Unknown,NT,0.2,CORALS_Part3,133213,iucn,TRUE,11037608.7,2547098.7,10823100.3,2332590.31399814,91.578,AM,23.534,2.922,Corals,3
133215,1,12351304.05,22851661.18,0.459500823475801,This species is found on reef slopes and can occur on rubble and sand. The depth range is from 1-27 m (Hoeksema 1990). It is a single free-living polyp with a maximum of 8.5 cm diameter. Generation length is five years.,TRUE,27,FALSE,TRUE,SLB-117470,Cycloseris erosa,NA,Unknown,LC,0,CORALS_Part3,133215,iucn,TRUE,28527660.4,11404826,24787392.3,7664557.91069795,67.205,AM,46.011,6.691,Corals,3
133215,1,12351304.05,22851661.18,0.459500823475801,This species is found on reef slopes and can occur on rubble and sand. The depth range is from 1-27 m (Hoeksema 1990). It is a single free-living polyp with a maximum of 8.5 cm diameter. Generation length is five years.,TRUE,27,FALSE,TRUE,SLB-118752,Cycloseris tenuis,NA,Unknown,LC,0,CORALS_Part3,133215,iucn,TRUE,28527660.4,11404826,24787392.3,7664557.91069795,67.205,AM,46.011,6.691,Corals,4
133215,1,12351304.05,22851661.18,0.459500823475801,This species is found on reef slopes and can occur on rubble and sand. The depth range is from 1-27 m (Hoeksema 1990). It is a single free-living polyp with a maximum of 8.5 cm diameter. Generation length is five years.,TRUE,27,FALSE,TRUE,URM-Cn-5777,Fungia tenuis,NA,Unknown,LC,0,CORALS_Part3,133215,iucn,TRUE,28527660.4,11404826,24787392.3,7664557.91069795,67.205,AM,46.011,6.691,Corals,33
133216,1,13674410.16,26789580.98,0.489562372393627,"This species is frequently a dominant species of back reef margins, lagoons and some fringing reefs, and can be found generally to depths of 30 m. <br/><br/>It is one of the predominant framework builders (Glynn 2000), sometimes building monospecific reef frameworks or contributing to pocilloporid reef building (Glynn 2001). <em>Porites lobata</em> is a relatively slow-growing species with reported growth rates of 8.4 mm/year in Costa Rica and 8.1 mm/year in the Galápagos; however it can grow as fast as 14 to 19 mm/year during the first few years (Guzmán and Cortes 1993, Cortés and Guzmán 1998, Guzmán and Cortés 1989). <br/><br/><em>P. lobata</em> utilizes a gonochoristic reproductive strategy (except from Caño Island, Costa Rica), and is presumably a broadcaster spawner (Glynn <em>et al</em>. 1994). Glynn <em>et al</em>. (1994) suggested that eastern Pacific populations appeared to be reproductively active over multiple annual intervals, including periods of relatively low temperature. According to Glynn <em>et al</em>. (1994), fecundity can vary between regions; <em>P. lobata</em> has higher fecundities at Caño Island, Costa Rica, and Uva Island, Panama, than in the Galápagos Islands, where water temperatures are lower and more seasonally variable. Moreover, Glynn <em>et al</em>. (1994) suggest that <em>P. lobata</em> reproduces twice per year in thermally high and stable environments. Fecundity of this coral appears to benefit from moderate sea warming events, but may decline dramatically during unusually strong thermal anomalies (Glynn <em>et al</em>. 1994). After 1983, observations of sexual recruitment have been rare to infrequent in the eastern Pacific; however sexual recruitment has been observed in some areas of the Galápagos Islands (Glynn <em>et al</em>. 1994). The almost complete absence of sexual recruitment for this species in the eastern Pacific may be due to high larval mortality in the water column; as well as increased levels of competition with benthic alga, and increased densities of grazers and bioeroders following the 1982-83 El Niño event (Glynn <em>et al</em>. 1994).<br/><br/><em>Porites lobata</em> can also reproduce asexually by fragmentation (Guzmán and Cortés 1989, Cortés and Guzmán 1998, Cortés and Jiménez 2003). In the eastern Pacific the incidental feeding activities of the triggerfish <em>Pseudobalistes naufragium</em> can generate fragments that survive to form new colonies (Guzmán and Cortés 1989, Cortés and Guzmán 1998, Glynn <em>et al</em>. 1994). This form of fragmentation is common in Costa Rica and Panama, but uncommon in the Galápagos Islands (Glynn <em>et al</em>. 1994). Fragmentation also occurs by initial weakening of colonies by bioeroders; <em>P. lobata</em> colonies possess high densities of boring bivalves (<em>Lithophaga</em> spp.), which erode the skeletal structure, a process that can also lead to fragmentation (Cortés and Jiménez 2003, Glynn <em>et al</em>. 1994).<br/><br/>At least eight fish species feed on live corals, with their feeding strategies ranging from removing mainly live tissue and causing little damage to the skeleton, to abrading or breaking apart colonies in the feeding process, such as during feeding of <em>Arothron meleagris</em> and <em>Pseudobalistes naufragium</em> (Guzmán and Cortes 1989, Glynn 2001). <em>Porites lobata</em> is commonly grazed by the puffer <em>Arothron meleagris</em> (Guzmán and Robertson 1989, Glynn <em>et al</em>. 1994).",TRUE,30,FALSE,TRUE,URM-Cn-6063,Porites lobata,NA,Unknown,NT,0.2,CORALS_Part3,133216,iucn,TRUE,30294915.5,5724547.2,29466112.9,4895744.54588573,85.522,AM,19.428,7.954,Corals,34
133217,1,1288364.74,2919866.83,0.558759075323993,"This species is a free-living form that inhabits sandy environments in channels between reef spurs, at the base of the fore reef, in some deeper lagoon habitats, and seagrass beds, and sloping soft-bottom communities in front of and back of the reef. It occurs from 5-80 m (Reed 1985), but more abundant from 15-20 m. This species does well in areas of high turbidity and high sedimentation.",TRUE,80,FALSE,TRUE,SLB-158789,Meandrina danae,NA,Stable,LC,0,CORALS_Part1,133217,iucn,TRUE,4025867.9,2354492.7,3283343.1,1611967.9056128,68.463,AM,71.71,0.886,Corals,27
133218,1,2517145.54,5307596.8,0.525746654305014,It is found in lagoons and on lower reef slopes. Maximum size is over 1 m. It may form small fields. This species is found from 10-25 m.,TRUE,25,FALSE,TRUE,URM-Cn-4975,Pachyseris foliosa,NA,Unknown,LC,0,CORALS_Part1,133218,iucn,TRUE,7666198.3,4248130.4,6025657.6,2607589.7136938,61.382,AM,70.501,1.627,Corals,5
133219,1,3250238.74,7503260.21,0.566823134339893,"This species occurs in shallow, tropical reef environments. It is found in turbid or sheltered reef environments. This species is found from 8-30 m.",TRUE,30,TRUE,TRUE,URM-Cn-5486,Nemenzophyllia turbida,NA,Unknown,VU,0.4,CORALS_Part3,133219,iucn,TRUE,9303566.8,4128052,8522115.4,3346600.58240023,81.07,AM,48.439,2.3,Corals,6
133220,1,10279998.21,19873721.82,0.482734119803635,"This species occurs in most shallow, tropical reef environments. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE,URM-Cn-4882,Montipora caliculata,NA,Decreasing,VU,0.4,CORALS_Part1,133220,iucn,TRUE,23297832.3,11449308.4,21484707.8,9636183.87416642,84.164,AM,53.291,5.799,Corals,40
133222,1,14230651.35,27296802.36,0.478669656528956,"This species occurs in all shallow water habitats from exposed reef fronts to mangrove swamps and wharf piles. This species is found in mono-specific stands or multi-species reefs throughout its range from near the surface to a maximum depth of 20 m. It is commonly found from 1-15 m, rarely 18-20 m, in the South China Sea and Gulf of Siam. (Titlyanov and Titlyanova 2002) This species is considered to be a main reef-framework builder and is found from 0.5-6 m of Panama (Sheppard 1982). This species is relatively tolerant of sedimentation and low salinity as long as there is adequate water motion. Colonies reproduce by fragmentation and by sexual reproduction (broadcast spawning) (Hodgson 1998).<br/><br/>In the Eastern Tropical Pacific region the species has not been reported from mangrove environments (Cortés and Guzmán pers. comm.) but it is one of the major reef building species, forming intermeshing compact frameworks that can attain 2-3 m in relief (Glynn 2001). Amongst the reef building corals in the Eastern Tropical Pacific region, pocilloporid species have the fastest growth rates (Guzmán and Cortés 1993). Reported growth rates of <em>Pocillopora damicornis</em> vary substantially between locations in the Eastern Tropical Pacific, from 1.27 cm per year in Colombia to 3.96 cm per year in Panama (Guzmán and Cortes 1993).<br/><br/>Pocilloporid corals, presumably including <em>P. damicornis</em>, are generally amongst the strongest coral competitors with relatively high rates of calcification (Glynn 2001). However, coral species exhibiting high rates of calcification usually have relatively high mortality rates (Glynn 2000). Pocilloporid corals also usually predominate at shallow depths (1-15m). Amongst the reef building corals in the Eastern Tropical Pacific region, pocilloporid species have the highest growth rates (Guzmán and Cortes 1993). They are the principal framework builders on Panamanian reefs (Glynn 2002).<br/><br/><em>P. damicornis</em> is a broadcast spawner (Glynn <em>et al</em>. 1991) with the capacity to function as a simultaneous hermaphrodite (Glynn <em>et al</em>. 1991). According to Glynn <em>et al</em>. (1991), larval settlement in the Galápagos Islands presumably has been the predominant mode of recruitment, and the only observed form of recruitment in areas that experienced high mortality (97-100%) in 1983. Asexual reproduction by fragmentation has been reported as an important mechanism for reef recovery in Panama (Glynn <em>et al</em>. 1991). <em>P. damicornis</em>, like other pocilloporid species in the eastern Pacific, has low rates of recruitment (Glynn <em>et al</em>. 1991). Histological evidence indicates that spawning is likely to occur during a few days around the new moon (Glynn <em>et al</em>. 1991). Reproductive activity in the eastern Pacific its related to local thermal regimes, with a generally higher incidence of gravid corals at sites with stable, warm water conditions, or during warming periods in areas that experience significant seasonal variation (Glynn <em>et al</em>. 1991). Glynn <em>et al</em>. (1991) conclude that moderate El Nino warming can stimulate gametogenesis in Galápagos pocilloporid corals.<br/><br/><em>Pocillopora</em> species are preyed on by at least nine groups of consumers. These vary in their consumption patterns, but include:<br/><br/>a) Species that bite off colony branch-tips: pufferfishes (<em>Arothron</em>), parrotfishes (<em>Scaridae</em>), filefishes (Monacanthidae) (Glynn 2002).<br/><br/>b) Species that scrape skeletal surface: hermit crabs (<em>Trizopagurus</em>, <em>Aniculus</em>, and <em>Calcinus</em>) (Glynn 2002).<br/><br/>c) Species that remove tissues but leave the skeleton intact: gastropods (<em>Jenneria pustulata</em> and <em>Quoyula</em> sp. (Glynn 2002)), buterflyfishes, angelfishes, damselfish (<em>Stegastes acapulcoensis</em>), and <em>Acanthaster planci</em> (Glynn 2002).<br/><br/>d) Species that abrade tissues and skeleton: <em>Eucidaris galapagensis</em> (Glynn 2001).<br/><br/><em>Jenneria</em> and <em>Acanthaster can kill whole, relatively large (approx. 30 cm in diameter) colonies of <em>Pocillopora</em> (Glynn 2002). Pocilloporid species can have crab (<em>Trapezia</em> sp.) and alpheid shrimp as mutualistic symbionts that protect the coral from the attack of the crown-of-thorns sea star <em>A. planci</em> (Glynn 2001).",TRUE,20,TRUE,TRUE,URM-Cn-5975,Pocillopora damicornis,1,Unknown,LC,0,CORALS_Part3,133222,iucn,TRUE,33318582.1,11399100,29937359.9,8017877.77982688,70.338,AM,38.077,8.081,Corals,198
